Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-339,90,19,19,0,0,0,0,0,0,0,0,0,0,12,0,0
Callum Hudson-Odoi,14,eng ENG,LW,24-003,58,23,22,1,0,0,2,1,0,0,0,0,0,19,0,0
Jota Silva,20,pt POR,"RW,RM",25-101,32,11,11,0,0,0,0,4,0,0,0,0,0,8,0,1
Anthony Elanga,21,se SWE,"RW,LW,AM",22-197,87,31,24,6,3,0,0,9,0,3,1,2,0,17,1,1
Taiwo Awoniyi,9,ng NGA,"FW,AM",27-090,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-288,58,24,24,0,0,0,0,2,0,0,0,0,0,15,0,1
Elliot Anderson,8,eng ENG,"AM,DM,CM",22-004,32,23,21,2,0,0,1,1,1,1,1,0,0,19,0,0
Nicolás Domínguez,16,ar ARG,DM,26-135,73,45,45,0,0,0,0,0,0,0,0,0,0,39,0,1
Ramón Sosa,24,py PAR,"LW,LB",25-071,17,9,8,1,0,0,0,0,1,0,0,0,0,9,0,0
Ryan Yates,22,eng ENG,"DM,CM",26-355,90,45,41,3,0,0,0,1,0,0,0,0,0,39,1,3
Álex Moreno,19,es ESP,LB,31-155,87,33,26,7,0,0,0,1,7,0,0,0,0,22,0,1
James Ward-Prowse,18,eng ENG,"LM,LB",30-009,3,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
Murillo,5,br BRA,CB,22-129,90,37,34,3,2,0,0,0,0,0,0,0,0,29,0,0
Nikola Milenković,31,rs SRB,CB,27-029,90,37,36,0,0,0,0,0,0,0,0,0,0,30,1,0
Ola Aina,34,ng NGA,RB,28-033,90,56,48,8,0,0,1,3,8,0,0,0,0,40,0,2
Matz Sels,26,be BEL,GK,32-258,90,27,19,8,0,0,0,0,0,0,0,0,0,14,0,0
