Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Guglielmo Vicario,it ITA,28-020,90,6,1,5,83.3,1.5,2,4,50.0,39,7,10.3,21.9,3,0.0,20.7,22,2,9.1,0,5.1
