Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-203,90,0,0,0,1,1,1,1,0,0,0,0,0,2,4,9,30.8
Iliman Ndiaye,10,sn SEN,LW,24-213,90,0,0,0,0,3,0,2,0,0,0,0,0,9,1,0,100.0
Jack Harrison,11,eng ENG,RW,27-320,67,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,
Tim Iroegbunam,42,eng ENG,DM,21-097,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Dwight McNeil,7,eng ENG,"AM,RW",24-318,90,1,0,0,1,1,0,1,1,0,0,0,0,7,0,1,0.0
Orel Mangala,8,be BEL,DM,26-201,56,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,
Idrissa Gana Gueye,27,sn SEN,DM,35-009,34,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,
Abdoulaye Doucouré,16,ml MLI,"DM,AM",31-278,90,0,0,0,3,1,1,1,0,2,0,0,0,8,1,0,100.0
Ashley Young,18,eng ENG,LB,39-088,90,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,100.0
Michael Keane,5,eng ENG,CB,31-268,90,0,0,0,2,0,0,0,3,0,0,0,0,1,2,0,100.0
James Tarkowski,6,eng ENG,CB,31-321,90,0,0,0,1,1,0,0,0,3,0,1,0,2,2,0,100.0
James Garner,37,eng ENG,RB,23-206,90,0,0,0,1,0,0,2,2,4,0,0,0,11,1,1,50.0
Jordan Pickford,1,eng ENG,GK,30-212,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
