Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Pedro Neto,7,pt POR,FW,24-353,67,27,25,2,1,0,0,4,0,1,0,1,0,24,0,0
Tyrique George,32,eng ENG,"FW,LW",19-021,23,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
Christopher Nkunku,18,fr FRA,LW,27-103,82,28,28,0,0,0,0,1,0,0,0,0,0,24,0,1
Joshua Acheampong,34,eng ENG,RB,18-296,8,11,10,1,0,0,0,0,1,0,0,0,0,11,0,0
Jadon Sancho,19,eng ENG,RW,24-337,67,39,39,0,0,0,0,1,0,0,0,0,0,33,0,0
Kiernan Dewsbury-Hall,22,eng ENG,"RW,AM",26-172,23,18,18,0,0,0,0,0,0,0,0,0,0,17,0,0
Cole Palmer,20,eng ENG,"AM,FW",22-295,90,48,45,3,0,0,1,1,0,2,1,0,0,40,0,2
Moisés Caicedo,25,ec ECU,DM,23-115,82,55,53,2,1,0,1,0,1,0,0,0,0,53,0,0
Mathis Amougou,39,fr FRA,DM,19-038,8,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Enzo Fernández,8,ar ARG,DM,24-039,89,68,64,3,2,1,0,2,0,1,0,1,0,59,1,1
Shumaira Mheuka,76,eng ENG,DM,17-128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc Cucurella,3,es ESP,LB,26-218,90,70,59,10,0,0,0,0,10,0,0,0,0,65,1,0
Levi Colwill,6,eng ENG,CB,21-365,90,82,77,5,1,0,0,1,0,0,0,0,0,78,0,1
Tosin Adarabioyo,4,eng ENG,CB,27-154,90,76,74,2,1,1,0,0,0,0,0,0,0,66,0,0
Malo Gusto,27,fr FRA,"RB,RW",21-282,90,71,66,5,2,0,0,0,3,0,0,0,0,64,0,1
Filip Jørgensen,12,dk DEN,GK,22-315,90,36,33,3,0,0,0,0,0,0,0,0,0,32,0,0
