Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kai Havertz,29,de GER,FW,25-152,90,1,0,0,1,2,4,0,0,0,0,0,0,2,1,2,33.3
Gabriel Martinelli,11,br BRA,LW,23-145,70,0,0,0,1,0,1,4,0,1,0,0,0,1,1,2,33.3
Leandro Trossard,19,be BEL,LW,29-342,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Bukayo Saka,7,eng ENG,RW,23-066,80,0,0,0,0,2,0,3,1,0,0,0,0,1,0,0,
Gabriel Jesus,9,br BRA,RW,27-221,10,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,
Declan Rice,41,eng ENG,LM,25-301,70,0,0,0,1,0,0,4,0,1,0,0,0,2,1,2,33.3
Mikel Merino,23,es ESP,LM,28-141,20,0,0,0,1,2,0,0,1,0,0,0,0,2,1,0,100.0
Thomas Partey,5,gh GHA,CM,31-150,90,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,
Martin Ødegaard,8,no NOR,RM,25-329,90,0,0,0,2,1,0,1,0,1,0,0,0,4,0,0,
Jurriën Timber,12,nl NED,LB,23-146,90,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,
Gabriel Magalhães,6,br BRA,CB,26-327,90,0,0,0,1,2,0,2,0,0,0,0,0,7,1,1,50.0
William Saliba,2,fr FRA,CB,23-231,90,0,0,0,0,0,1,0,0,2,0,0,0,3,1,2,33.3
Ben White,4,eng ENG,RB,27-033,90,1,0,0,2,1,0,1,2,1,0,0,0,5,3,0,100.0
David Raya,22,es ESP,GK,29-056,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
