Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rodrigo Muniz,9,br BRA,FW,23-337,75,18,0,0,12,6,3,18,3,1,33.3,2,66.7,12,43,14,1,0,1,5,3,16,1
Raúl Jiménez,7,mx MEX,FW,33-336,15,15,0,1,8,6,2,15,1,0,0.0,1,100.0,3,3,0,0,0,0,2,0,8,0
Alex Iwobi,17,ng NGA,LW,28-338,81,43,2,7,17,19,2,43,1,0,0.0,1,100.0,25,233,142,6,3,1,1,2,24,3
Kenny Tete,2,nl NED,CB,29-179,9,2,0,2,1,0,0,2,1,1,100.0,0,0.0,1,14,12,0,0,0,0,0,0,0
Ryan Sessegnon,30,eng ENG,RW,24-323,81,30,1,9,10,11,7,30,4,2,50.0,2,50.0,14,79,22,1,0,2,3,2,15,5
Adama Traoré,11,es ESP,RM,29-071,9,4,0,3,1,0,0,4,1,0,0.0,0,0.0,3,2,2,0,0,0,1,0,3,0
Andreas Pereira,18,br BRA,AM,29-095,75,34,0,8,9,18,3,34,1,1,100.0,0,0.0,16,65,28,0,1,0,1,1,13,3
Emile Smith Rowe,32,eng ENG,"LM,AM",24-252,15,4,0,0,2,2,0,4,0,0,,0,,1,0,0,0,0,0,1,0,2,1
Saša Lukić,20,rs SRB,DM,28-236,75,40,2,14,17,10,0,40,0,0,,0,,25,107,23,0,0,0,1,0,23,3
Harrison Reed,6,eng ENG,"CM,DM",30-069,15,8,1,3,2,3,0,8,0,0,,0,,3,13,10,0,0,0,0,0,3,0
Sander Berge,16,no NOR,"DM,CM",27-051,90,49,0,9,32,8,1,49,1,1,100.0,0,0.0,31,146,99,1,1,0,3,1,28,2
Antonee Robinson,33,us USA,LB,27-241,90,59,1,24,21,14,1,59,0,0,,0,,31,259,145,4,4,1,4,0,29,1
Calvin Bassey,3,ng NGA,CB,25-096,90,56,12,35,21,2,1,56,2,1,50.0,0,0.0,33,95,56,1,0,1,0,0,30,1
Joachim Andersen,5,dk DEN,CB,28-310,90,62,14,37,23,2,0,62,0,0,,0,,29,92,24,0,0,0,0,0,35,0
Timothy Castagne,21,be BEL,RB,29-122,90,58,8,32,20,6,1,58,1,0,0.0,1,100.0,22,66,29,1,1,1,2,0,24,0
Bernd Leno,1,de GER,GK,33-033,90,39,33,39,0,0,0,39,0,0,,0,,24,110,42,0,0,0,0,0,19,0
