Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rodrigo Muniz,9,br BRA,FW,23-337,75,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
Raúl Jiménez,7,mx MEX,FW,33-336,15,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Alex Iwobi,17,ng NGA,LW,28-338,81,31,29,2,0,0,1,4,0,0,0,0,0,21,0,0
Kenny Tete,2,nl NED,CB,29-179,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Sessegnon,30,eng ENG,RW,24-323,81,14,14,0,0,0,0,0,0,0,0,0,0,10,0,2
Adama Traoré,11,es ESP,RM,29-071,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Andreas Pereira,18,br BRA,AM,29-095,75,28,21,6,2,0,0,6,0,4,3,1,0,15,1,0
Emile Smith Rowe,32,eng ENG,"LM,AM",24-252,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Saša Lukić,20,rs SRB,DM,28-236,75,35,34,1,0,0,0,1,0,0,0,0,0,28,0,2
Harrison Reed,6,eng ENG,"CM,DM",30-069,15,5,4,1,1,0,0,0,0,0,0,0,0,3,0,0
Sander Berge,16,no NOR,"DM,CM",27-051,90,41,40,1,1,1,0,0,0,0,0,0,0,34,0,0
Antonee Robinson,33,us USA,LB,27-241,90,38,34,4,0,1,0,1,4,0,0,0,0,28,0,3
Calvin Bassey,3,ng NGA,CB,25-096,90,43,40,3,0,0,0,1,0,0,0,0,0,38,0,3
Joachim Andersen,5,dk DEN,CB,28-310,90,42,38,3,3,0,0,0,0,0,0,0,0,31,1,0
Timothy Castagne,21,be BEL,RB,29-122,90,37,30,7,0,0,0,0,7,0,0,0,0,30,0,0
Bernd Leno,1,de GER,GK,33-033,90,38,29,9,5,0,0,0,0,0,0,0,0,27,0,0
