Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-234,89,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0
George Hirst,27,sct SCO,FW,25-227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Clarke,47,eng ENG,LW,23-311,89,29,27,2,0,0,0,2,0,2,2,0,0,20,0,1
Sammie Szmodics,23,ie IRL,LW,29-005,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Chiedozie Ogbene,21,ie IRL,RW,27-151,68,11,11,0,0,0,0,0,0,0,0,0,0,7,0,2
Wes Burns,7,wls WAL,RW,29-311,22,3,3,0,0,0,0,1,0,0,0,0,0,2,0,1
Omari Hutchinson,20,eng ENG,AM,20-335,90,32,29,3,0,0,0,2,0,0,0,0,0,26,0,2
Kalvin Phillips,8,eng ENG,DM,28-302,68,45,40,5,4,0,0,1,0,1,1,0,0,36,0,0
Jack Taylor,14,ie IRL,DM,26-098,22,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0
Sam Morsy,5,eg EGY,DM,33-019,89,52,52,0,0,0,0,0,0,0,0,0,0,50,0,0
Massimo Luongo,25,au AUS,DM,32-004,1,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0
Leif Davis,3,eng ENG,LB,24-261,90,48,35,12,2,1,0,11,3,7,6,0,0,33,1,2
Jacob Greaves,24,eng ENG,CB,24-017,90,63,58,5,4,0,0,0,0,0,0,0,0,59,0,0
Dara O'Shea,26,ie IRL,CB,25-209,90,58,55,3,3,0,1,0,0,0,0,0,0,48,0,0
Axel Tuanzebe,40,cd COD,RB,26-320,90,42,31,11,2,0,0,0,9,0,0,0,0,35,0,1
Arijanet Muric,1,xk KVX,GK,25-327,90,27,23,4,0,0,0,0,0,0,0,0,0,21,0,0
