Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Taiwo Awoniyi,9,ng NGA,FW,27-103,62,0,0,0,1,1,0,0,0,1,0,0,0,2,3,4,42.9
Chris Wood,11,nz NZL,FW,32-352,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Callum Hudson-Odoi,14,eng ENG,LW,24-016,90,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0.0
Anthony Elanga,21,se SWE,RW,22-210,45,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,100.0
Jota Silva,20,pt POR,"AM,RW",25-114,45,0,0,0,1,3,1,2,1,0,0,0,0,1,2,0,100.0
Ryan Yates,22,eng ENG,"AM,DM",27-002,90,1,0,0,2,2,0,0,2,1,0,0,0,3,1,2,33.3
Nicolás Domínguez,16,ar ARG,DM,26-148,62,0,0,0,3,2,0,0,3,1,0,0,0,5,1,1,50.0
Ramón Sosa,24,py PAR,RW,25-084,28,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0
James Ward-Prowse,18,eng ENG,DM,30-022,90,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,100.0
Álex Moreno,19,es ESP,LB,31-168,72,0,0,0,1,0,0,1,1,3,0,0,0,4,0,0,
Neco Williams,7,wls WAL,LB,23-224,18,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Murillo,5,br BRA,CB,22-142,90,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,100.0
Nikola Milenković,31,rs SRB,CB,27-042,90,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,50.0
Ola Aina,34,ng NGA,RB,28-046,90,1,0,0,2,1,0,3,2,1,0,0,0,2,0,0,
Matz Sels,26,be BEL,GK,32-271,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
