Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jørgen Strand Larsen,9,no NOR,FW,24-349,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Matheus Cunha,10,br BRA,AM,25-238,90,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,0,0
Pablo Sarabia,21,es ESP,AM,32-254,73,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Gonçalo Guedes,29,pt POR,AM,28-052,17,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
João Gomes,8,br BRA,CM,23-343,90,8,7,4,4,0,7,8,87.5,1,1,0,1,0,8,5,0
André,7,br BRA,CM,23-188,73,1,0,1,0,0,0,1,0.0,1,2,1,1,2,3,1,0
Jean-Ricner Bellegarde,27,fr FRA,CM,26-207,17,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Rayan Aït-Nouri,3,dz ALG,WB,23-228,73,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,3,0
Rodrigo Gomes,19,pt POR,WB,21-197,17,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
Nélson Semedo,22,pt POR,WB,31-065,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,4,0
Emmanuel Agbadou,12,ci CIV,CB,27-217,90,3,2,3,0,0,0,0,,0,0,0,0,1,4,8,0
Santiago Bueno,4,uy URU,CB,26-072,90,2,0,2,0,0,0,0,,0,4,3,1,1,3,2,0
Matt Doherty,2,ie IRL,CB,33-004,90,2,0,1,1,0,0,0,,0,1,1,0,3,5,8,0
José Sá,1,pt POR,GK,32-003,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
