Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-155,90,26,3,7,13,7,3,26,0,0,,0,,12,79,41,2,1,1,3,2,19,4
Eberechi Eze,10,eng ENG,AM,26-154,64,30,0,5,17,9,2,30,5,4,80.0,1,20.0,23,130,44,2,1,2,1,1,24,6
Justin Devenny,55,nir NIR,"DM,AM,CM",21-050,26,32,2,5,15,12,1,32,1,1,100.0,0,0.0,14,58,30,0,2,0,3,0,19,1
Ismaila Sarr,7,sn SEN,AM,26-279,90,27,0,1,12,14,5,27,1,0,0.0,0,0.0,18,109,73,3,1,1,4,2,25,9
Jefferson Lerma,8,co COL,"CM,DM",30-036,90,62,5,15,40,7,1,62,1,0,0.0,0,0.0,30,141,82,2,0,0,1,0,35,2
Will Hughes,19,eng ENG,CM,29-227,76,51,2,9,27,15,0,51,1,1,100.0,0,0.0,28,129,39,0,1,0,2,0,31,0
Eddie Nketiah,9,eng ENG,"LW,AM",25-184,14,7,0,3,1,3,0,7,0,0,,0,,5,17,1,0,0,0,2,1,5,1
Tyrick Mitchell,3,eng ENG,"WB,LB",25-090,90,48,1,14,27,9,0,48,2,2,100.0,0,0.0,22,153,73,3,1,0,0,3,25,5
Daniel Muñoz,12,co COL,"WB,RB",28-188,90,66,3,14,31,21,4,66,0,0,,0,,28,116,23,0,0,0,1,0,27,7
Marc Guéhi,6,eng ENG,CB,24-140,90,62,4,20,34,8,2,62,1,0,0.0,1,100.0,37,194,102,0,1,0,0,0,42,2
Maxence Lacroix,5,fr FRA,CB,24-238,90,58,7,34,17,8,3,58,0,0,,0,,37,214,101,1,1,0,1,0,37,0
Trevoh Chalobah,27,eng ENG,CB,25-148,83,60,4,25,30,6,0,60,2,1,50.0,1,50.0,35,160,107,1,2,0,0,0,39,1
Jeffrey Schlupp,15,gh GHA,RW,31-343,7,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Dean Henderson,1,eng ENG,GK,27-263,90,32,25,32,0,0,0,32,0,0,,0,,24,123,40,0,0,0,0,0,18,0
