Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Michail Antonio,9,jm JAM,FW,34-142,72,20,0,2,8,10,2,20,0,0,,0,,11,100,60,3,1,0,4,1,12,2
Niclas Füllkrug,11,de GER,FW,31-190,18,6,1,1,3,2,0,6,0,0,,0,,2,6,6,0,0,0,1,0,1,0
Mohammed Kudus,14,gh GHA,"LM,WB,RM",24-015,90,46,0,7,20,19,7,46,6,3,50.0,2,33.3,31,235,154,5,4,4,3,5,39,12
Lucas Paquetá,10,br BRA,CM,26-356,72,66,2,12,45,9,1,65,0,0,,0,,38,114,49,0,2,0,1,5,52,1
James Ward-Prowse,8,eng ENG,CM,29-290,18,16,0,3,11,2,0,16,0,0,,0,,6,38,30,1,0,0,0,0,8,0
Tomáš Souček,28,cz CZE,CM,29-172,90,24,2,5,10,10,7,24,0,0,,0,,7,22,12,0,0,0,0,1,16,5
Jarrod Bowen,20,eng ENG,RM,27-241,72,24,1,5,7,12,0,24,2,0,0.0,2,100.0,10,31,3,0,0,0,1,2,13,3
Crysencio Summerville,7,nl NED,"CM,LM",22-292,18,15,0,1,7,7,2,15,1,0,0.0,1,100.0,12,91,36,3,0,1,0,2,11,3
Guido Rodríguez,24,ar ARG,DM,30-127,84,53,1,14,33,6,0,53,0,0,,0,,26,153,65,0,1,0,1,0,36,0
Danny Ings,18,eng ENG,FW,32-025,6,5,0,1,1,3,1,5,0,0,,0,,4,16,6,0,0,0,0,0,4,1
Emerson Palmieri,33,it ITA,"LB,WB",30-014,90,59,1,22,29,9,1,59,0,0,,0,,27,249,154,4,1,1,1,0,35,0
Max Kilman,26,eng ENG,CB,27-086,90,86,14,55,28,6,1,86,0,0,,0,,59,246,130,2,0,0,1,0,63,0
Konstantinos Mavropanos,15,gr GRE,CB,26-250,90,63,9,32,29,2,0,63,0,0,,0,,40,287,186,1,0,0,1,0,38,0
Vladimír Coufal,5,cz CZE,RB,31-361,84,42,6,14,20,8,0,42,0,0,,0,,23,145,31,1,2,0,0,2,23,3
Jean-Clair Todibo,25,fr FRA,CB,24-231,6,11,0,8,2,1,0,11,2,1,50.0,1,50.0,9,62,32,0,0,0,2,0,8,0
Alphonse Areola,23,fr FRA,GK,31-172,90,35,29,35,0,0,0,35,0,0,,0,,22,92,34,0,0,0,0,0,13,0
