Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Michail Antonio,9,jm JAM,FW,34-142,72,11,10,0,0,0,0,1,0,0,0,0,0,6,1,1
Niclas Füllkrug,11,de GER,FW,31-190,18,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
Mohammed Kudus,14,gh GHA,"LM,WB,RM",24-015,90,36,35,1,1,0,1,9,0,0,0,0,0,24,0,3
Lucas Paquetá,10,br BRA,CM,26-356,72,58,54,4,1,0,0,0,1,0,0,0,0,47,0,2
James Ward-Prowse,8,eng ENG,CM,29-290,18,15,12,3,1,0,0,3,0,2,2,0,0,11,0,0
Tomáš Souček,28,cz CZE,CM,29-172,90,16,16,0,0,0,0,1,0,0,0,0,0,10,0,0
Jarrod Bowen,20,eng ENG,RM,27-241,72,15,12,3,0,0,0,4,0,3,2,1,0,10,0,0
Crysencio Summerville,7,nl NED,"CM,LM",22-292,18,12,12,0,0,0,0,2,0,0,0,0,0,11,0,1
Guido Rodríguez,24,ar ARG,DM,30-127,84,46,44,2,2,0,2,0,0,0,0,0,0,40,0,2
Danny Ings,18,eng ENG,FW,32-025,6,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
Emerson Palmieri,33,it ITA,"LB,WB",30-014,90,51,44,7,1,0,0,1,6,0,0,0,0,46,0,0
Max Kilman,26,eng ENG,CB,27-086,90,73,73,0,0,0,0,0,0,0,0,0,0,62,0,1
Konstantinos Mavropanos,15,gr GRE,CB,26-250,90,51,48,3,3,0,1,0,0,0,0,0,0,42,0,1
Vladimír Coufal,5,cz CZE,RB,31-361,84,31,24,7,0,0,0,3,7,0,0,0,0,25,0,0
Jean-Clair Todibo,25,fr FRA,CB,24-231,6,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Alphonse Areola,23,fr FRA,GK,31-172,90,34,25,9,2,0,0,0,0,0,0,0,0,30,0,0
