Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,24-339,90,34,0,0,10,24,11,34,4,1,25.0,3,75.0,27,166,110,5,3,3,3,1,27,12
Anthony Gordon,10,eng ENG,"LW,RW",23-183,88,44,0,2,21,21,4,44,1,0,0.0,1,100.0,28,146,49,2,1,1,0,1,31,10
Miguel Almirón,24,py PAR,RW,30-197,2,4,0,0,2,2,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Jacob Murphy,23,eng ENG,RW,29-183,57,36,0,4,22,10,0,36,1,0,0.0,1,100.0,15,71,46,1,0,0,2,1,15,2
Harvey Barnes,11,eng ENG,LW,26-260,33,17,0,0,5,12,4,17,1,0,0.0,0,0.0,13,91,48,3,2,2,1,0,14,8
Joelinton,7,br BRA,LM,28-011,90,74,3,14,45,15,1,74,2,1,50.0,1,50.0,47,187,81,1,1,0,3,3,55,4
Bruno Guimarães,39,br BRA,CM,26-283,90,88,4,23,52,14,1,88,1,1,100.0,0,0.0,56,339,183,4,2,0,1,2,62,2
Sean Longstaff,36,eng ENG,RM,26-300,69,38,1,12,17,9,1,38,1,0,0.0,0,0.0,26,203,60,1,1,1,2,0,32,1
Joe Willock,28,eng ENG,RM,25-005,21,12,0,1,4,8,3,12,1,1,100.0,0,0.0,11,98,19,2,2,1,2,1,13,4
Lloyd Kelly,25,eng ENG,LB,25-324,68,40,4,20,15,6,0,40,2,1,50.0,1,50.0,19,47,17,0,0,0,2,1,21,1
Lewis Hall,20,eng ENG,LB,19-352,22,20,4,7,8,5,1,20,0,0,,0,,13,68,29,0,0,0,0,0,12,0
Dan Burn,33,eng ENG,CB,32-108,90,73,12,39,26,8,5,73,0,0,,0,,46,204,62,0,0,0,0,0,54,0
Emil Krafth,17,se SWE,CB,30-023,90,53,6,31,21,1,0,53,0,0,,0,,29,118,27,0,1,0,1,0,30,0
Valentino Livramento,21,eng ENG,RB,21-287,57,51,3,23,25,3,0,51,0,0,,0,,25,107,25,0,0,0,0,3,25,0
Kieran Trippier,2,eng ENG,RB,33-341,33,33,1,7,10,18,0,33,1,1,100.0,0,0.0,12,43,34,0,1,0,0,1,14,1
Nick Pope,22,eng ENG,GK,32-128,90,41,32,41,0,0,0,41,0,0,,0,,21,98,54,0,0,0,0,0,17,0
