Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,24-365,80,15,0,0,7,8,5,15,1,0,0.0,0,0.0,12,42,18,1,1,1,1,2,12,2
David Brooks,7,wls WAL,RM,27-089,10,8,0,0,1,7,0,8,0,0,,0,,7,49,15,0,0,0,1,0,7,6
Marcus Tavernier,16,eng ENG,"LW,AM,CM",25-197,90,54,1,7,19,30,2,54,2,1,50.0,1,50.0,34,192,111,3,1,0,3,4,38,6
Antoine Semenyo,24,gh GHA,"RW,FW,RM",24-272,90,50,1,5,17,29,7,50,6,4,66.7,2,33.3,23,211,72,3,2,1,2,0,32,7
Justin Kluivert,19,nl NED,AM,25-153,45,20,0,5,5,10,3,20,1,0,0.0,1,100.0,10,43,11,0,1,0,1,0,12,4
Dango Ouattara,11,bf BFA,"LB,LW",22-237,45,28,0,5,12,11,2,28,0,0,,0,,15,87,41,1,1,0,1,0,19,5
Ryan Christie,10,sct SCO,DM,29-226,73,51,2,4,28,19,4,51,1,1,100.0,0,0.0,33,143,55,1,0,0,2,0,34,3
Enes Ünal,26,tr TUR,FW,27-148,17,9,0,0,2,7,3,9,0,0,,0,,7,12,5,0,1,0,1,1,9,4
Lewis Cook,4,eng ENG,"DM,RB",27-245,90,76,2,13,44,20,0,76,0,0,,0,,37,189,110,0,1,0,2,1,42,3
Milos Kerkez,3,hu HUN,LB,20-333,62,36,1,5,15,17,0,36,1,0,0.0,0,0.0,20,191,126,4,2,0,1,0,19,2
Luis Sinisterra,17,co COL,"LM,LW",25-110,28,17,0,0,2,15,3,17,4,3,75.0,0,0.0,16,203,139,4,2,2,0,1,16,12
Marcos Senesi,5,ar ARG,CB,27-148,90,75,4,27,34,16,1,75,0,0,,0,,44,273,165,2,3,0,0,1,43,2
Illia Zabarnyi,27,ua UKR,CB,22-034,90,71,9,38,32,2,1,71,0,0,,0,,49,358,212,1,0,0,1,0,46,0
Adam Smith,15,eng ENG,RB,33-159,62,37,2,11,19,7,1,37,0,0,,0,,17,43,19,0,0,0,0,0,18,3
Alex Scott,8,eng ENG,DM,21-045,28,25,1,2,17,6,1,25,1,0,0.0,0,0.0,17,113,58,0,0,0,1,0,15,0
Kepa Arrizabalaga,13,es ESP,GK,30-002,90,35,25,34,1,0,0,35,0,0,,0,,24,123,65,0,0,0,0,0,20,0
