Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,24-365,80,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0
David Brooks,7,wls WAL,RM,27-089,10,7,7,0,0,0,0,1,0,0,0,0,0,7,0,0
Marcus Tavernier,16,eng ENG,"LW,AM,CM",25-197,90,46,39,7,0,1,0,10,1,5,5,0,0,25,0,2
Antoine Semenyo,24,gh GHA,"RW,FW,RM",24-272,90,33,32,1,0,0,1,1,1,0,0,0,0,21,0,4
Justin Kluivert,19,nl NED,AM,25-153,45,11,10,1,0,0,0,2,0,0,0,0,0,8,0,0
Dango Ouattara,11,bf BFA,"LB,LW",22-237,45,22,20,2,0,0,0,1,2,0,0,0,0,16,0,2
Ryan Christie,10,sct SCO,DM,29-226,73,39,37,2,1,0,0,0,1,0,0,0,0,33,0,1
Enes Ünal,26,tr TUR,FW,27-148,17,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
Lewis Cook,4,eng ENG,"DM,RB",27-245,90,67,58,8,4,0,0,8,0,4,4,0,0,48,1,2
Milos Kerkez,3,hu HUN,LB,20-333,62,32,24,8,1,0,0,4,7,0,0,0,0,25,0,2
Luis Sinisterra,17,co COL,"LM,LW",25-110,28,14,14,0,0,0,1,1,0,0,0,0,0,11,0,1
Marcos Senesi,5,ar ARG,CB,27-148,90,60,55,5,5,0,0,0,0,0,0,0,0,53,0,0
Illia Zabarnyi,27,ua UKR,CB,22-034,90,63,62,1,0,0,0,0,0,0,0,0,0,58,0,0
Adam Smith,15,eng ENG,RB,33-159,62,32,26,6,1,0,0,2,5,0,0,0,0,26,0,1
Alex Scott,8,eng ENG,DM,21-045,28,20,20,0,0,0,0,0,0,0,0,0,0,19,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-002,90,34,26,8,1,0,0,0,0,0,0,0,0,29,0,0
