Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evanilson,9,br BRA,FW,24-365,80,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,33.3
David Brooks,7,wls WAL,RM,27-089,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Marcus Tavernier,16,eng ENG,"LW,AM,CM",25-197,90,0,0,0,2,1,0,10,0,2,0,0,0,3,1,1,50.0
Antoine Semenyo,24,gh GHA,"RW,FW,RM",24-272,90,0,0,0,1,1,0,1,0,3,0,0,0,5,2,1,66.7
Justin Kluivert,19,nl NED,AM,25-153,45,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0
Dango Ouattara,11,bf BFA,"LB,LW",22-237,45,0,0,0,0,0,0,1,1,2,0,0,0,2,0,1,0.0
Ryan Christie,10,sct SCO,DM,29-226,73,0,0,0,2,1,0,0,0,1,0,0,0,5,0,1,0.0
Enes Ünal,26,tr TUR,FW,27-148,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
Lewis Cook,4,eng ENG,"DM,RB",27-245,90,0,0,0,3,0,0,8,2,3,0,0,0,6,1,3,25.0
Milos Kerkez,3,hu HUN,LB,20-333,62,0,0,0,0,2,0,4,1,0,0,0,0,4,2,2,50.0
Luis Sinisterra,17,co COL,"LM,LW",25-110,28,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Marcos Senesi,5,ar ARG,CB,27-148,90,1,0,0,4,2,0,0,1,1,0,0,0,7,2,4,33.3
Illia Zabarnyi,27,ua UKR,CB,22-034,90,0,0,0,1,0,0,0,1,1,0,0,0,10,2,4,33.3
Adam Smith,15,eng ENG,RB,33-159,62,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,100.0
Alex Scott,8,eng ENG,DM,21-045,28,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,
Kepa Arrizabalaga,13,es ESP,GK,30-002,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
