Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kai Havertz,29,de GER,"FW,RM",25-172,90,30,0,0,17,13,3,30,0,0,,0,,19,130,77,2,2,1,0,1,27,2
Leandro Trossard,19,be BEL,LW,29-362,84,35,1,7,8,20,3,35,1,0,0.0,1,100.0,25,163,73,2,2,1,3,1,27,8
Ethan Nwaneri,53,eng ENG,RM,17-254,6,2,0,2,0,0,0,2,0,0,,0,,2,5,2,0,0,0,0,0,0,0
Bukayo Saka,7,eng ENG,RW,23-086,73,47,0,1,7,39,9,46,4,2,50.0,1,25.0,33,251,157,5,3,4,0,3,36,13
Raheem Sterling,30,eng ENG,"LM,RW",29-358,17,8,0,1,1,6,1,8,0,0,,0,,4,30,26,1,2,0,0,1,6,4
Declan Rice,41,eng ENG,"LM,CM",25-321,90,72,2,12,36,24,1,72,2,0,0.0,2,100.0,42,244,152,6,4,1,3,0,45,3
Jorginho,20,it ITA,CM,32-346,90,61,1,14,38,11,1,61,1,0,0.0,0,0.0,30,176,80,1,2,0,0,0,38,0
Martin Ødegaard,8,no NOR,RM,25-349,73,53,0,4,18,31,1,52,1,1,100.0,0,0.0,42,218,85,2,3,0,1,3,42,5
Gabriel Jesus,9,br BRA,FW,27-241,17,14,0,1,8,6,2,14,3,0,0.0,2,66.7,10,53,24,0,0,1,0,1,12,4
Riccardo Calafiori,33,it ITA,LB,22-195,55,34,1,9,19,7,2,34,0,0,,0,,20,104,51,0,0,0,0,1,24,2
Oleksandr Zinchenko,17,ua UKR,LB,27-351,35,39,0,9,21,9,2,39,0,0,,0,,21,91,62,4,0,2,0,0,24,2
Gabriel Magalhães,6,br BRA,CB,26-347,45,31,3,11,18,2,1,31,0,0,,0,,18,67,29,0,0,0,0,0,22,1
Jakub Kiwior,15,pl POL,CB,24-289,45,18,4,11,7,0,0,18,0,0,,0,,2,2,2,0,0,0,0,0,5,0
William Saliba,2,fr FRA,CB,23-251,90,74,9,42,32,1,0,74,0,0,,0,,44,242,90,0,0,0,1,0,47,0
Jurriën Timber,12,nl NED,RB,23-166,90,61,1,11,32,18,5,61,5,2,40.0,2,40.0,28,179,99,3,0,1,2,3,36,5
David Raya,22,es ESP,GK,29-076,90,42,23,40,2,0,0,42,0,0,,0,,33,132,57,0,0,0,0,0,30,0
