Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kai Havertz,29,de GER,"FW,RM",25-172,90,26,26,0,0,0,0,1,0,0,0,0,0,22,0,0
Leandro Trossard,19,be BEL,LW,29-362,84,26,26,0,0,1,0,3,0,0,0,0,0,19,0,3
Ethan Nwaneri,53,eng ENG,RM,17-254,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Bukayo Saka,7,eng ENG,RW,23-086,73,40,33,6,0,1,0,6,1,5,5,0,0,26,1,4
Raheem Sterling,30,eng ENG,"LM,RW",29-358,17,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Declan Rice,41,eng ENG,"LM,CM",25-321,90,61,52,9,2,0,2,7,0,5,5,0,0,52,0,0
Jorginho,20,it ITA,CM,32-346,90,53,53,0,0,0,1,0,0,0,0,0,0,44,0,1
Martin Ødegaard,8,no NOR,RM,25-349,73,47,46,1,0,2,0,1,0,0,0,0,0,42,0,2
Gabriel Jesus,9,br BRA,FW,27-241,17,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Riccardo Calafiori,33,it ITA,LB,22-195,55,29,25,4,0,0,0,1,4,0,0,0,0,23,0,2
Oleksandr Zinchenko,17,ua UKR,LB,27-351,35,36,32,4,1,0,1,0,3,0,0,0,0,31,0,0
Gabriel Magalhães,6,br BRA,CB,26-347,45,26,25,1,0,0,0,0,0,0,0,0,0,21,0,0
Jakub Kiwior,15,pl POL,CB,24-289,45,13,12,1,0,0,0,0,0,0,0,0,0,9,0,0
William Saliba,2,fr FRA,CB,23-251,90,63,63,0,0,0,2,0,0,0,0,0,0,57,0,0
Jurriën Timber,12,nl NED,RB,23-166,90,48,32,16,1,0,0,0,15,0,0,0,0,37,0,2
David Raya,22,es ESP,GK,29-076,90,42,36,6,4,0,0,0,0,0,0,0,0,27,0,0
