Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kamaldeen Sulemana,20,gh GHA,"FW,AM",22-336,90,34,2,5,10,20,4,34,6,5,83.3,1,16.7,22,272,154,4,4,2,3,4,23,6
Tyler Dibling,33,eng ENG,FW,18-310,62,34,2,5,13,18,3,34,3,2,66.7,1,33.3,16,105,32,1,1,2,1,3,24,4
William Smallbone,8,ie IRL,"FW,CM",24-330,28,12,0,0,9,3,0,12,0,0,,0,,4,14,1,0,0,0,0,1,8,0
Mateus Fernandes,18,pt POR,AM,20-190,72,53,2,7,19,28,2,53,4,2,50.0,1,25.0,27,166,106,3,7,1,3,1,31,2
Adam Armstrong,9,eng ENG,AM,27-341,18,3,0,0,1,2,0,3,0,0,,0,,3,17,1,0,0,0,0,1,3,1
Joe Aribo,7,ng NGA,CM,28-179,72,48,0,6,30,13,1,48,1,1,100.0,0,0.0,26,144,52,0,1,0,2,0,31,2
Flynn Downes,4,eng ENG,CM,25-362,18,11,2,3,5,3,1,11,1,1,100.0,0,0.0,3,24,17,0,0,0,1,0,4,0
Lesley Ugochukwu,26,fr FRA,CM,20-296,82,57,8,12,35,10,0,57,1,1,100.0,0,0.0,21,100,34,2,1,0,0,1,31,2
Paul Onuachu,32,ng NGA,FW,30-233,8,2,0,0,0,2,0,2,0,0,,0,,1,0,0,0,0,0,1,0,2,0
Kyle Walker-Peters,2,eng ENG,WB,27-278,90,48,8,13,20,15,1,48,0,0,,0,,23,61,23,0,1,0,2,1,28,4
Yukinari Sugawara,16,jp JPN,WB,24-202,90,49,6,10,20,19,2,49,0,0,,0,,20,71,31,1,1,1,2,1,26,4
Taylor Harwood-Bellis,6,eng ENG,CB,22-352,90,64,9,26,33,5,1,64,1,1,100.0,0,0.0,35,131,67,1,1,0,1,0,43,0
Jan Bednarek,35,pl POL,CB,28-279,82,56,7,25,31,0,0,56,0,0,,0,,24,74,25,0,0,0,2,0,23,0
Nathan Wood-Gordon,15,eng ENG,CB,22-230,8,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
James Bree,14,eng ENG,CB,27-097,90,57,4,24,28,6,1,57,0,0,,0,,27,109,62,1,1,0,1,1,31,2
Aaron Ramsdale,30,eng ENG,GK,26-247,90,40,28,40,0,0,0,40,0,0,,0,,25,104,58,0,0,0,0,0,21,0
