Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-258,70,33,2,4,13,16,4,33,4,2,50.0,1,25.0,20,106,43,1,1,0,0,2,26,5
Rodrigo Muniz,9,br BRA,FW,23-259,20,6,1,2,2,2,1,6,0,0,,0,,2,6,0,0,0,0,1,0,3,0
Alex Iwobi,17,ng NGA,LW,28-260,45,32,0,3,5,24,4,32,1,1,100.0,0,0.0,17,123,72,4,1,2,1,0,28,5
Adama Traoré,11,es ESP,"LW,RW,AM",28-359,45,32,0,3,11,20,5,32,1,0,0.0,1,100.0,17,165,74,4,2,2,3,2,25,3
Harry Wilson,8,wls WAL,"RW,LW",27-302,89,47,1,6,17,24,6,47,2,1,50.0,1,50.0,23,84,25,0,2,0,1,0,35,8
Joshua King,24,eng ENG,AM,18-015,1,1,0,0,0,1,0,1,0,0,,0,,1,36,33,1,1,0,0,0,1,0
Emile Smith Rowe,32,eng ENG,AM,24-174,79,50,1,3,19,28,3,50,0,0,,0,,28,87,42,2,1,1,2,0,42,5
Tom Cairney,10,sct SCO,"AM,CM",33-364,11,14,0,3,8,5,0,14,2,0,0.0,0,0.0,12,75,45,2,2,0,0,0,13,1
Sander Berge,16,no NOR,"DM,CM",26-339,90,74,4,18,47,9,0,74,3,2,66.7,1,33.3,34,185,85,2,0,0,0,3,45,0
Saša Lukić,20,rs SRB,DM,28-158,89,51,3,8,30,14,3,51,0,0,,0,,24,111,64,2,1,0,0,0,36,2
Issa Diop,31,fr FRA,CB,28-009,1,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Antonee Robinson,33,us USA,"LB,WB",27-163,90,108,4,28,42,40,4,108,0,0,,0,,57,421,270,7,7,2,3,0,68,9
Calvin Bassey,3,ng NGA,CB,25-018,90,87,10,34,44,9,2,87,0,0,,0,,51,324,197,1,2,1,2,0,61,0
Joachim Andersen,5,dk DEN,CB,28-232,90,90,9,49,40,1,0,90,1,1,100.0,0,0.0,51,214,108,1,0,0,0,0,71,0
Timothy Castagne,21,be BEL,"RB,WB",29-044,90,90,6,38,39,13,1,90,0,0,,0,,42,133,33,0,1,0,1,0,62,1
Bernd Leno,1,de GER,GK,32-320,90,33,26,33,0,0,0,33,0,0,,0,,22,118,62,0,0,0,0,0,17,0
