Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-258,70,24,24,0,0,0,0,3,0,0,0,0,0,19,0,1
Rodrigo Muniz,9,br BRA,FW,23-259,20,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Alex Iwobi,17,ng NGA,LW,28-260,45,29,28,1,0,0,0,4,1,0,0,0,0,19,0,1
Adama Traoré,11,es ESP,"LW,RW,AM",28-359,45,24,24,0,0,0,0,2,0,0,0,0,0,19,0,0
Harry Wilson,8,wls WAL,"RW,LW",27-302,89,41,38,2,0,0,1,3,0,2,0,2,0,31,1,0
Joshua King,24,eng ENG,AM,18-015,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Emile Smith Rowe,32,eng ENG,AM,24-174,79,44,43,1,0,0,0,0,0,0,0,0,0,41,0,1
Tom Cairney,10,sct SCO,"AM,CM",33-364,11,13,12,1,1,0,0,0,0,0,0,0,0,13,0,0
Sander Berge,16,no NOR,"DM,CM",26-339,90,63,62,1,1,0,1,0,0,0,0,0,0,60,0,1
Saša Lukić,20,rs SRB,DM,28-158,89,41,40,1,1,0,0,2,0,0,0,0,0,36,0,1
Issa Diop,31,fr FRA,CB,28-009,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Antonee Robinson,33,us USA,"LB,WB",27-163,90,92,81,11,0,0,0,7,11,0,0,0,0,77,0,2
Calvin Bassey,3,ng NGA,CB,25-018,90,74,71,3,2,0,1,0,0,0,0,0,0,68,0,0
Joachim Andersen,5,dk DEN,CB,28-232,90,83,79,3,3,0,1,0,0,0,0,0,0,69,1,0
Timothy Castagne,21,be BEL,"RB,WB",29-044,90,77,70,7,0,0,1,2,7,0,0,0,0,58,0,4
Bernd Leno,1,de GER,GK,32-320,90,30,26,4,1,0,0,0,0,0,0,0,0,26,0,0
