Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kai Havertz,29,de GER,FW,25-130,90,36,36,0,0,0,0,1,0,0,0,0,0,25,0,3
Leandro Trossard,19,be BEL,LW,29-320,62,21,20,1,0,0,0,1,1,0,0,0,0,13,0,3
Gabriel Martinelli,11,br BRA,LW,23-123,28,13,12,1,0,0,0,1,1,0,0,0,0,11,0,1
Raheem Sterling,30,eng ENG,RW,29-316,36,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0
Jakub Kiwior,15,pl POL,CB,24-247,44,17,17,0,0,0,1,0,0,0,0,0,0,13,0,0
Gabriel Jesus,9,br BRA,RW,27-199,10,6,5,0,0,0,0,0,0,0,0,0,0,3,1,2
Mikel Merino,23,es ESP,"RW,AM",28-119,80,34,34,0,0,1,1,0,0,0,0,0,0,23,0,2
Ethan Nwaneri,53,eng ENG,AM,17-212,10,10,8,2,1,0,0,2,0,1,1,0,0,8,0,0
Declan Rice,41,eng ENG,DM,25-279,90,49,43,6,0,0,0,4,0,3,0,3,0,42,0,0
Thomas Partey,5,gh GHA,"DM,CB",31-128,90,63,62,1,1,0,0,0,0,0,0,0,0,55,0,1
Riccardo Calafiori,33,it ITA,LB,22-153,90,48,40,8,2,0,0,2,6,0,0,0,0,38,0,1
Gabriel Magalhães,6,br BRA,CB,26-305,90,51,50,1,0,0,0,2,0,0,0,0,0,42,0,0
William Saliba,2,fr FRA,CB,23-209,29,18,18,0,0,0,0,0,0,0,0,0,0,17,0,0
Ben White,4,eng ENG,RB,27-011,90,38,31,7,3,0,1,2,4,0,0,0,0,31,0,0
David Raya,22,es ESP,GK,29-034,90,56,44,12,6,0,0,0,0,0,0,0,0,34,0,0
