Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kai Havertz,29,de GER,FW,25-130,90,0,0,0,3,0,0,1,0,0,0,0,0,1,6,7,46.2
Leandro Trossard,19,be BEL,LW,29-320,62,0,0,0,0,0,0,1,2,1,0,0,0,5,0,1,0.0
Gabriel Martinelli,11,br BRA,LW,23-123,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Raheem Sterling,30,eng ENG,RW,29-316,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Jakub Kiwior,15,pl POL,CB,24-247,44,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
Gabriel Jesus,9,br BRA,RW,27-199,10,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,
Mikel Merino,23,es ESP,"RW,AM",28-119,80,0,0,0,0,0,0,0,2,3,0,0,0,8,3,2,60.0
Ethan Nwaneri,53,eng ENG,AM,17-212,10,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,
Declan Rice,41,eng ENG,DM,25-279,90,0,0,0,0,3,0,4,0,1,0,0,0,7,1,0,100.0
Thomas Partey,5,gh GHA,"DM,CB",31-128,90,0,0,0,2,2,0,0,0,1,0,0,0,5,3,1,75.0
Riccardo Calafiori,33,it ITA,LB,22-153,90,0,0,0,0,1,0,2,0,3,0,0,0,2,2,1,66.7
Gabriel Magalhães,6,br BRA,CB,26-305,90,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0
William Saliba,2,fr FRA,CB,23-209,29,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,
Ben White,4,eng ENG,RB,27-011,90,1,0,0,1,1,0,2,1,0,0,0,0,5,1,0,100.0
David Raya,22,es ESP,GK,29-034,90,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
