Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Darwin Núñez,9,uy URU,FW,25-089,71,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0
Federico Chiesa,14,it ITA,FW,26-332,19,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Luis Díaz,7,co COL,LW,27-252,71,33,32,1,0,0,0,0,1,0,0,0,0,31,0,1
Cody Gakpo,18,nl NED,LW,25-137,19,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Mohamed Salah,11,eg EGY,RW,32-098,90,25,25,0,0,0,0,1,0,0,0,0,0,20,0,0
Dominik Szoboszlai,8,hu HUN,AM,23-332,60,45,43,2,0,0,0,0,1,0,0,0,0,40,0,1
Curtis Jones,17,eng ENG,AM,23-235,30,19,19,0,0,0,0,0,0,0,0,0,0,19,0,0
Alexis Mac Allister,10,ar ARG,DM,25-272,90,58,56,2,1,1,0,0,1,0,0,0,0,54,0,1
Ryan Gravenberch,38,nl NED,DM,22-128,90,85,80,5,4,0,0,0,1,0,0,0,0,75,0,2
Andrew Robertson,26,sct SCO,LB,30-194,90,70,58,12,1,0,0,3,9,2,1,1,0,62,0,2
Virgil van Dijk,4,nl NED,CB,33-075,90,48,39,9,1,0,0,0,1,0,0,0,0,48,0,0
Ibrahima Konaté,5,fr FRA,CB,25-119,90,110,108,2,2,0,0,0,0,0,0,0,0,96,0,1
Trent Alexander-Arnold,66,eng ENG,RB,25-350,90,57,47,10,4,0,2,4,5,1,1,0,0,42,0,0
Caoimhín Kelleher,62,ie IRL,GK,25-303,90,44,42,2,2,0,0,0,0,0,0,0,0,40,0,1
