Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-092,70,11,9,2,0,0,0,0,0,0,0,0,0,9,0,0
Thiago,9,br BRA,FW,23-161,20,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
Kevin Schade,7,de GER,LW,23-007,70,13,13,0,0,0,0,2,0,0,0,0,0,9,0,0
Fabio Carvalho,14,pt POR,LW,22-096,20,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0
Bryan Mbeumo,19,cm CMR,RW,25-119,90,29,26,3,0,2,0,6,0,3,3,0,0,22,0,1
Mikkel Damsgaard,24,dk DEN,LM,24-154,90,59,51,7,3,0,0,3,0,2,2,0,0,46,1,2
Vitaly Janelt,27,de GER,CM,26-208,90,47,47,0,0,0,0,2,0,0,0,0,0,37,0,0
Yehor Yarmoliuk,18,ua UKR,RM,20-278,63,36,36,0,0,0,1,1,0,0,0,0,0,33,0,0
Edmond-Paris Maghoma,32,eng ENG,RM,23-210,27,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-286,79,44,41,3,1,0,0,5,2,0,0,0,0,33,0,1
Mads Roerslev,30,dk DEN,LB,25-163,11,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
Ethan Pinnock,5,jm JAM,CB,31-189,90,51,42,9,1,0,0,1,5,0,0,0,0,41,0,2
Nathan Collins,22,ie IRL,CB,23-218,90,52,50,2,1,0,0,0,1,0,0,0,0,47,0,0
Sepp van den Berg,4,nl NED,RB,22-350,90,48,42,6,0,0,0,0,6,0,0,0,0,41,0,0
Mark Flekken,1,nl NED,GK,31-174,90,33,27,6,4,0,0,0,0,0,0,0,0,26,0,0
