Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-063,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Philip Billing,29,dk DEN,DM,28-180,17,3,1,1,2,0,1,1,100.0,0,0,0,0,0,3,1,0
Antoine Semenyo,24,gh GHA,"LW,AM",24-336,90,4,3,3,1,0,0,0,,0,4,1,3,0,4,2,0
Marcus Tavernier,16,eng ENG,"RW,DM",25-261,73,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0
David Brooks,7,wls WAL,RW,27-153,17,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Justin Kluivert,19,nl NED,AM,25-217,62,1,1,0,0,1,0,0,,0,1,0,1,1,2,0,1
Dango Ouattara,11,bf BFA,"LW,RW",22-301,28,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Lewis Cook,4,eng ENG,"DM,RB",27-309,90,2,1,0,1,1,0,0,,0,2,2,0,2,4,4,0
Ryan Christie,10,sct SCO,DM,29-290,85,1,0,0,0,1,0,2,0.0,2,2,0,2,0,1,2,0
James Hill,23,eng ENG,DM,22-333,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Milos Kerkez,3,hu HUN,LB,21-031,90,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,2,0
Dean Huijsen,2,es ESP,CB,19-238,90,0,0,0,0,0,0,3,0.0,3,0,0,0,4,4,7,0
Illia Zabarnyi,27,ua UKR,CB,22-098,90,6,6,1,5,0,4,4,100.0,0,4,4,0,0,6,7,0
Adam Smith,15,eng ENG,RB,33-223,62,3,1,1,2,0,2,3,66.7,1,0,0,0,3,6,1,0
Enes Ünal,26,tr TUR,"FW,AM",27-212,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Kepa Arrizabalaga,13,es ESP,GK,30-066,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
