Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-063,73,9,9,0,0,1,0,0,0,0,0,0,0,4,0,0
Philip Billing,29,dk DEN,DM,28-180,17,11,9,2,0,0,1,2,0,2,0,2,0,9,0,0
Antoine Semenyo,24,gh GHA,"LW,AM",24-336,90,37,34,3,0,0,0,1,2,1,0,0,0,23,0,2
Marcus Tavernier,16,eng ENG,"RW,DM",25-261,73,40,35,5,0,0,1,2,1,4,2,0,0,32,0,1
David Brooks,7,wls WAL,RW,27-153,17,12,10,2,0,0,0,0,2,0,0,0,0,9,0,0
Justin Kluivert,19,nl NED,AM,25-217,62,20,19,1,0,0,1,4,0,0,0,0,0,11,0,0
Dango Ouattara,11,bf BFA,"LW,RW",22-301,28,13,11,2,0,0,1,2,1,1,0,0,0,9,0,0
Lewis Cook,4,eng ENG,"DM,RB",27-309,90,66,57,9,2,0,0,6,2,5,4,0,0,52,0,0
Ryan Christie,10,sct SCO,DM,29-290,85,43,42,1,0,1,3,0,0,0,0,0,0,34,0,1
James Hill,23,eng ENG,DM,22-333,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
Milos Kerkez,3,hu HUN,LB,21-031,90,51,45,6,0,0,0,3,6,0,0,0,0,40,0,2
Dean Huijsen,2,es ESP,CB,19-238,90,70,66,4,4,0,2,1,0,0,0,0,0,62,0,0
Illia Zabarnyi,27,ua UKR,CB,22-098,90,48,47,1,1,1,1,1,0,0,0,0,0,39,0,1
Adam Smith,15,eng ENG,RB,33-223,62,33,28,5,1,0,1,1,4,0,0,0,0,30,0,0
Enes Ünal,26,tr TUR,"FW,AM",27-212,28,7,7,0,0,0,0,0,0,0,0,0,0,6,0,1
Kepa Arrizabalaga,13,es ESP,GK,30-066,90,24,16,8,1,0,0,0,0,0,0,0,0,18,0,0
