Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,27-272,75,25,0,0,11,14,4,25,5,0,0.0,5,100.0,14,127,43,1,1,3,3,1,14,2
Darwin Núñez,9,uy URU,FW,25-069,15,10,0,2,4,4,0,10,2,1,50.0,1,50.0,4,15,0,0,1,0,0,1,7,2
Luis Díaz,7,co COL,LW,27-232,65,29,0,1,15,14,5,29,4,1,25.0,3,75.0,19,219,89,2,2,2,0,3,21,2
Cody Gakpo,18,nl NED,LW,25-117,25,9,3,3,4,2,2,9,0,0,,0,,4,10,2,0,0,0,0,0,6,0
Mohamed Salah,11,eg EGY,RW,32-078,90,46,2,4,14,29,9,46,4,2,50.0,2,50.0,32,181,117,5,0,3,1,2,38,11
Dominik Szoboszlai,8,hu HUN,AM,23-312,90,48,0,3,26,20,2,48,0,0,,0,,20,145,120,4,3,1,2,1,35,3
Alexis Mac Allister,10,ar ARG,DM,25-252,90,59,4,19,32,8,0,59,0,0,,0,,20,89,40,1,1,0,0,5,43,1
Ryan Gravenberch,38,nl NED,DM,22-108,90,57,1,11,30,18,1,57,3,1,33.3,1,33.3,29,209,134,3,4,1,2,1,36,3
Andrew Robertson,26,sct SCO,LB,30-174,82,52,4,17,27,8,0,52,0,0,,0,,23,80,24,0,0,0,0,2,30,0
Kostas Tsimikas,21,gr GRE,LB,28-112,8,7,0,4,3,0,0,7,0,0,,0,,3,18,0,0,0,0,0,1,5,0
Virgil van Dijk,4,nl NED,CB,33-055,90,89,17,52,37,1,0,89,0,0,,0,,37,206,112,0,2,0,0,0,55,0
Ibrahima Konaté,5,fr FRA,CB,25-099,90,74,10,35,38,2,1,74,0,0,,0,,35,150,94,0,0,0,0,0,52,0
Trent Alexander-Arnold,66,eng ENG,RB,25-330,75,51,4,13,24,14,0,51,2,0,0.0,2,100.0,14,83,66,2,1,0,0,1,32,3
Conor Bradley,84,nir NIR,RB,21-054,15,19,3,6,8,5,2,19,0,0,,0,,7,76,52,2,1,0,0,0,7,2
Alisson,1,br BRA,GK,31-335,90,40,29,40,0,0,0,40,0,0,,0,,21,80,41,0,0,0,0,0,29,0
