Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,33-081,84,18,4,7,3,8,1,18,0,0,,0,,8,24,1,0,0,0,2,6,13,5
Taiwo Awoniyi,9,ng NGA,FW,27-198,6,2,0,0,2,0,0,2,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Callum Hudson-Odoi,14,eng ENG,"LW,RW",24-111,90,34,4,11,3,20,2,34,3,2,66.7,0,0.0,20,185,90,3,1,2,1,1,19,5
Anthony Elanga,21,se SWE,RW,22-305,61,11,0,5,3,4,0,11,0,0,,0,,4,95,76,2,1,0,1,0,4,0
Ryan Yates,22,eng ENG,DM,27-097,29,7,0,1,0,6,3,7,0,0,,0,,4,21,7,0,1,0,0,0,5,0
Morgan Gibbs-White,10,eng ENG,AM,25-030,90,36,1,1,17,18,3,36,2,1,50.0,1,50.0,15,69,26,0,1,0,2,0,28,6
Elliot Anderson,8,eng ENG,"DM,LW",22-112,90,40,5,14,14,14,0,40,1,1,100.0,0,0.0,19,122,57,0,2,0,2,2,23,1
Nicolás Domínguez,16,ar ARG,DM,26-243,61,32,2,10,19,3,0,32,0,0,,0,,8,30,11,0,0,0,0,0,15,0
Danilo,28,br BRA,DM,23-303,29,7,0,0,4,3,0,7,1,1,100.0,0,0.0,5,35,7,1,0,0,0,0,5,0
Neco Williams,7,wls WAL,LB,23-319,90,50,9,21,13,16,2,50,2,0,0.0,2,100.0,15,91,57,0,1,0,0,0,19,2
Murillo,5,br BRA,CB,22-237,90,52,9,25,24,3,1,52,0,0,,0,,15,47,29,0,0,0,1,0,24,0
Nikola Milenković,31,rs SRB,CB,27-137,90,44,8,26,16,3,1,44,0,0,,0,,17,62,14,0,0,0,0,0,23,0
Ola Aina,34,ng NGA,RB,28-141,90,41,6,16,17,8,0,41,2,0,0.0,1,50.0,17,102,54,1,0,0,2,1,23,1
Matz Sels,26,be BEL,GK,33-000,90,33,26,33,0,0,0,33,0,0,,0,,13,82,36,0,0,0,0,0,10,0
