Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,33-081,84,0,0,0,2,2,0,0,0,1,0,0,0,1,0,7,0.0
Taiwo Awoniyi,9,ng NGA,FW,27-198,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Callum Hudson-Odoi,14,eng ENG,"LW,RW",24-111,90,0,0,0,3,2,0,5,1,0,0,0,0,8,1,0,100.0
Anthony Elanga,21,se SWE,RW,22-305,61,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0.0
Ryan Yates,22,eng ENG,DM,27-097,29,0,0,0,1,3,0,0,1,0,0,0,0,0,2,1,66.7
Morgan Gibbs-White,10,eng ENG,AM,25-030,90,0,0,0,0,1,0,3,0,1,0,0,0,0,2,2,50.0
Elliot Anderson,8,eng ENG,"DM,LW",22-112,90,0,0,0,2,1,1,4,0,1,0,0,0,2,3,2,60.0
Nicolás Domínguez,16,ar ARG,DM,26-243,61,0,0,0,0,0,0,0,1,3,0,0,0,3,0,1,0.0
Danilo,28,br BRA,DM,23-303,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Neco Williams,7,wls WAL,LB,23-319,90,0,0,0,0,4,0,0,3,3,0,0,0,3,1,1,50.0
Murillo,5,br BRA,CB,22-237,90,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,66.7
Nikola Milenković,31,rs SRB,CB,27-137,90,1,0,0,2,0,0,0,2,0,0,0,0,5,3,0,100.0
Ola Aina,34,ng NGA,RB,28-141,90,0,0,0,0,2,0,2,0,1,0,0,0,3,0,0,
Matz Sels,26,be BEL,GK,33-000,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
