Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,33-081,84,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-198,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Callum Hudson-Odoi,14,eng ENG,"LW,RW",24-111,90,24,23,1,1,0,0,5,0,0,0,0,0,18,0,1
Anthony Elanga,21,se SWE,RW,22-305,61,8,7,1,1,0,0,2,0,0,0,0,0,7,0,1
Ryan Yates,22,eng ENG,DM,27-097,29,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Morgan Gibbs-White,10,eng ENG,AM,25-030,90,29,29,0,0,0,0,3,0,0,0,0,0,21,0,2
Elliot Anderson,8,eng ENG,"DM,LW",22-112,90,31,28,3,0,1,0,4,0,3,1,1,0,23,0,1
Nicolás Domínguez,16,ar ARG,DM,26-243,61,24,22,2,1,0,0,0,0,0,0,0,0,19,0,0
Danilo,28,br BRA,DM,23-303,29,7,6,0,0,0,0,1,0,0,0,0,0,5,1,0
Neco Williams,7,wls WAL,LB,23-319,90,33,24,9,0,0,0,0,9,0,0,0,0,22,0,0
Murillo,5,br BRA,CB,22-237,90,42,34,8,8,0,1,1,0,0,0,0,0,30,0,0
Nikola Milenković,31,rs SRB,CB,27-137,90,33,33,0,0,0,1,0,0,0,0,0,0,27,0,0
Ola Aina,34,ng NGA,RB,28-141,90,30,22,8,1,0,0,2,7,0,0,0,0,19,0,3
Matz Sels,26,be BEL,GK,33-000,90,30,16,14,7,0,0,0,0,0,0,0,0,14,0,0
