Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,24-330,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luis Sinisterra,17,co COL,LW,25-075,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marcus Tavernier,16,eng ENG,"LW,AM",25-162,90,4,1,1,1,2,1,1,100.0,0,0,0,0,0,4,0,0
Antoine Semenyo,24,gh GHA,RW,24-237,90,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0
Justin Kluivert,19,nl NED,"AM,FW",25-118,90,3,1,2,0,1,1,1,100.0,0,0,0,0,0,3,5,0
Ryan Christie,10,sct SCO,DM,29-191,65,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,2,0
Alex Scott,8,eng ENG,DM,21-010,25,3,1,1,1,1,2,2,100.0,0,1,1,0,0,3,0,0
Lewis Cook,4,eng ENG,DM,27-210,90,3,0,1,2,0,1,5,20.0,4,2,1,1,2,5,1,0
Milos Kerkez,3,hu HUN,LB,20-298,65,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0
Dango Ouattara,11,bf BFA,LB,22-202,25,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Marcos Senesi,5,ar ARG,CB,27-113,76,3,1,3,0,0,1,1,100.0,0,1,0,1,1,4,5,0
Dean Huijsen,2,es ESP,CB,19-139,14,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0
Illia Zabarnyi,27,ua UKR,CB,21-365,90,1,0,1,0,0,1,2,50.0,1,2,0,2,2,3,7,0
Julian Araujo,22,mx MEX,RB,23-018,76,3,2,1,2,0,1,2,50.0,1,0,0,0,1,4,0,0
Adam Smith,15,eng ENG,RB,33-124,14,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
Kepa Arrizabalaga,13,es ESP,GK,29-333,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
