Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,24-330,65,14,0,0,10,4,2,14,1,0,0.0,0,0.0,9,29,1,0,0,0,2,2,13,0
Luis Sinisterra,17,co COL,LW,25-075,25,16,0,0,4,12,2,16,2,1,50.0,1,50.0,13,65,31,3,1,1,0,0,14,3
Marcus Tavernier,16,eng ENG,"LW,AM",25-162,90,47,0,4,18,26,4,47,3,1,33.3,2,66.7,26,157,100,2,1,0,2,1,27,8
Antoine Semenyo,24,gh GHA,RW,24-237,90,41,1,10,12,19,7,41,5,1,20.0,3,60.0,29,254,149,6,3,2,2,1,29,8
Justin Kluivert,19,nl NED,"AM,FW",25-118,90,43,5,9,15,20,3,43,3,1,33.3,2,66.7,23,108,56,2,1,1,1,0,27,5
Ryan Christie,10,sct SCO,DM,29-191,65,29,1,10,16,4,1,29,0,0,,0,,18,75,37,1,1,0,2,0,17,1
Alex Scott,8,eng ENG,DM,21-010,25,21,1,8,8,5,0,21,0,0,,0,,15,79,40,0,0,0,0,0,15,2
Lewis Cook,4,eng ENG,DM,27-210,90,63,3,17,38,9,2,63,1,0,0.0,1,100.0,26,124,61,1,1,0,4,0,29,1
Milos Kerkez,3,hu HUN,LB,20-298,65,37,2,11,13,14,1,37,0,0,,0,,13,98,82,3,1,0,1,0,16,2
Dango Ouattara,11,bf BFA,LB,22-202,25,21,1,7,6,9,2,21,1,0,0.0,1,100.0,11,146,49,1,1,1,1,0,11,3
Marcos Senesi,5,ar ARG,CB,27-113,76,64,10,37,23,4,1,64,1,1,100.0,0,0.0,39,263,195,1,1,0,0,0,40,0
Dean Huijsen,2,es ESP,CB,19-139,14,20,1,10,8,2,0,20,1,0,0.0,1,100.0,12,67,44,0,1,0,0,0,12,1
Illia Zabarnyi,27,ua UKR,CB,21-365,90,69,10,39,28,2,2,69,0,0,,0,,40,265,170,0,0,0,1,1,38,0
Julian Araujo,22,mx MEX,RB,23-018,76,32,1,15,12,6,1,32,0,0,,0,,19,83,42,1,0,0,1,0,21,1
Adam Smith,15,eng ENG,RB,33-124,14,18,0,6,6,6,0,18,0,0,,0,,5,30,7,1,0,0,0,1,5,1
Kepa Arrizabalaga,13,es ESP,GK,29-333,90,34,33,34,0,0,0,34,0,0,,0,,19,102,78,0,0,0,0,0,10,0
