Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evanilson,9,br BRA,FW,24-330,65,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,
Luis Sinisterra,17,co COL,LW,25-075,25,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
Marcus Tavernier,16,eng ENG,"LW,AM",25-162,90,0,0,0,0,0,0,5,0,1,0,0,0,2,0,4,0.0
Antoine Semenyo,24,gh GHA,RW,24-237,90,1,0,0,2,1,0,2,0,1,0,0,0,6,1,2,33.3
Justin Kluivert,19,nl NED,"AM,FW",25-118,90,0,0,0,1,1,0,3,0,1,0,0,0,2,2,0,100.0
Ryan Christie,10,sct SCO,DM,29-191,65,0,0,0,0,0,0,0,0,1,0,0,0,6,1,4,20.0
Alex Scott,8,eng ENG,DM,21-010,25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0
Lewis Cook,4,eng ENG,DM,27-210,90,0,0,0,2,0,0,2,2,0,0,0,0,8,2,0,100.0
Milos Kerkez,3,hu HUN,LB,20-298,65,0,0,0,1,0,0,4,0,1,0,0,0,3,2,2,50.0
Dango Ouattara,11,bf BFA,LB,22-202,25,0,0,0,0,0,1,3,0,0,0,0,0,3,0,1,0.0
Marcos Senesi,5,ar ARG,CB,27-113,76,0,0,0,1,1,0,1,1,1,0,0,0,5,1,4,20.0
Dean Huijsen,2,es ESP,CB,19-139,14,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,100.0
Illia Zabarnyi,27,ua UKR,CB,21-365,90,0,0,0,0,0,0,0,2,0,0,0,0,4,7,2,77.8
Julian Araujo,22,mx MEX,RB,23-018,76,0,0,0,2,1,0,0,1,2,0,0,0,3,0,1,0.0
Adam Smith,15,eng ENG,RB,33-124,14,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0.0
Kepa Arrizabalaga,13,es ESP,GK,29-333,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
