Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-091,90,13,0,0,3,10,4,13,1,0,0.0,1,100.0,8,25,1,0,0,0,2,0,11,6
Jeremy Doku,11,be BEL,"LM,RM",22-146,66,68,0,1,7,62,16,68,9,6,66.7,1,11.1,49,465,313,18,5,9,2,3,55,29
Phil Foden,47,eng ENG,"CM,RM",24-145,24,17,0,0,3,14,3,17,0,0,,0,,11,30,8,0,0,0,0,1,16,5
Bernardo Silva,20,pt POR,"CM,RM",30-071,90,55,0,3,13,39,13,55,3,1,33.3,2,66.7,34,218,93,3,1,2,1,4,40,9
İlkay Gündoğan,19,de GER,"CM,DM",33-362,90,91,0,4,22,65,11,91,0,0,,0,,47,254,103,3,1,1,1,3,67,13
Sávio,26,br BRA,"RM,LM",20-193,72,87,0,2,11,75,5,87,11,2,18.2,5,45.5,55,371,243,10,4,1,2,2,63,16
Jack Grealish,10,eng ENG,LM,29-040,18,26,0,1,1,24,10,26,0,0,,0,,21,205,176,9,1,9,0,0,21,11
Mateo Kovačić,8,hr CRO,DM,30-167,85,81,0,4,29,49,1,81,5,1,20.0,2,40.0,63,348,181,4,5,0,1,1,68,2
Matheus Nunes,27,pt POR,CM,26-054,5,6,0,2,1,3,1,6,0,0,,0,,4,15,3,0,0,0,0,0,4,2
Joško Gvardiol,24,hr CRO,LB,22-271,90,133,1,8,43,83,6,133,0,0,,0,,105,486,297,5,6,0,0,0,109,3
Rúben Dias,3,pt POR,CB,27-159,90,129,1,11,63,56,3,129,0,0,,0,,98,513,308,2,13,0,1,0,101,1
John Stones,5,eng ENG,CB,30-145,90,97,2,18,46,33,2,97,0,0,,0,,64,444,287,6,5,0,0,0,74,1
Rico Lewis,82,eng ENG,RB,19-334,90,70,0,11,27,33,5,70,1,0,0.0,1,100.0,33,207,157,5,1,1,0,0,41,2
Ederson,31,br BRA,GK,31-064,90,17,10,17,0,0,0,17,0,0,,0,,9,16,12,0,0,0,0,0,11,0
