Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,29-016,90,23,1,3,7,13,4,23,0,0,,0,,14,65,40,2,0,0,1,3,14,5
Jacob Ramsey,41,eng ENG,LW,23-232,80,30,0,9,10,11,5,30,1,1,100.0,0,0.0,20,114,49,2,2,0,4,1,21,2
Emi Buendía,10,ar ARG,LW,28-021,10,4,0,1,2,1,0,4,0,0,,0,,6,13,2,0,0,0,1,0,6,0
Morgan Rogers,27,eng ENG,RW,22-173,90,35,3,12,9,16,2,35,4,1,25.0,3,75.0,20,127,49,1,2,0,3,2,21,4
Youri Tielemans,8,be BEL,AM,27-253,90,63,2,14,30,21,4,63,5,2,40.0,3,60.0,33,103,35,2,0,1,2,0,31,0
Amadou Onana,24,be BEL,DM,23-152,90,59,4,18,32,9,0,59,0,0,,0,,44,168,80,2,4,0,0,0,41,0
Boubacar Kamara,44,fr FRA,DM,25-053,90,63,7,27,29,7,2,63,2,1,50.0,1,50.0,44,200,106,2,1,1,0,2,44,0
Lucas Digne,12,fr FRA,LB,31-179,90,62,3,27,23,15,1,62,1,1,100.0,0,0.0,33,147,39,0,0,0,1,2,32,4
Tyrone Mings,5,eng ENG,CB,31-308,90,78,12,50,26,3,1,78,0,0,,0,,47,307,159,0,0,0,0,0,51,0
Ezri Konsa,4,eng ENG,CB,27-084,90,74,9,53,20,1,0,74,0,0,,0,,47,178,99,0,0,0,1,1,49,0
Matty Cash,2,pl POL,RB,27-161,90,39,0,13,15,12,2,39,1,0,0.0,1,100.0,19,145,66,2,2,2,1,0,16,5
Emiliano Martínez,23,ar ARG,GK,32-135,90,51,34,51,0,0,0,51,0,0,,0,,36,145,79,0,0,0,0,0,35,0
