Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-299,78,13,13,0,0,1,0,0,0,0,0,0,0,6,0,0
Ali Al Hamadi,16,iq IRQ,FW,22-277,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jack Clarke,47,eng ENG,LW,24-010,65,24,23,1,0,0,0,1,0,1,1,0,0,20,0,0
Nathan Broadhead,33,wls WAL,LW,26-242,25,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Wes Burns,7,wls WAL,RW,30-010,65,21,21,0,0,0,0,8,0,0,0,0,0,9,0,7
Conor Chaplin,10,eng ENG,RW,27-291,25,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Omari Hutchinson,20,eng ENG,AM,21-034,90,30,27,3,0,1,0,4,1,0,0,0,0,19,0,2
Jens Cajuste,12,se SWE,DM,25-115,65,34,30,4,2,0,0,0,2,0,0,0,0,29,0,0
Jack Taylor,14,ie IRL,DM,26-163,25,19,19,0,0,0,0,0,0,0,0,0,0,17,0,0
Sam Morsy,5,eg EGY,DM,33-084,90,67,66,1,1,0,0,1,0,0,0,0,0,57,0,3
Leif Davis,3,eng ENG,LB,24-326,90,53,43,10,2,0,1,6,5,3,3,0,0,39,0,0
Jacob Greaves,24,eng ENG,CB,24-082,90,80,72,8,2,0,0,0,0,0,0,0,0,65,0,0
Dara O'Shea,26,ie IRL,CB,25-274,90,86,84,1,0,0,0,0,0,0,0,0,0,74,1,0
Harry Clarke,2,eng ENG,RB,23-276,90,70,63,7,2,0,0,1,5,0,0,0,0,63,0,1
Arijanet Muric,1,xk KVX,GK,26-026,90,47,39,8,5,0,0,0,0,0,0,0,0,41,0,0
