Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,33-078,90,18,2,2,7,9,3,18,0,0,,0,,3,12,3,0,0,0,0,0,6,0
Callum Hudson-Odoi,14,eng ENG,"RW,LW",24-108,90,37,0,3,13,22,1,37,4,1,25.0,2,50.0,18,116,51,1,1,0,1,2,24,10
Anthony Elanga,21,se SWE,"LW,RW",22-302,90,40,1,7,9,24,6,40,7,1,14.3,5,71.4,18,156,92,3,3,1,5,0,24,8
Morgan Gibbs-White,10,eng ENG,AM,25-027,90,47,1,5,19,24,4,47,2,0,0.0,2,100.0,24,130,54,2,1,1,6,1,30,8
Elliot Anderson,8,eng ENG,DM,22-109,76,67,4,9,39,21,1,67,2,0,0.0,0,0.0,28,151,59,0,0,0,0,0,38,2
Ibrahim Sangaré,6,ci CIV,DM,27-083,14,10,1,3,4,3,0,10,1,0,0.0,1,100.0,1,4,3,0,0,0,0,0,1,0
Nicolás Domínguez,16,ar ARG,DM,26-240,76,49,4,11,29,9,0,49,0,0,,0,,12,64,35,0,1,0,2,0,25,0
Ryan Yates,22,eng ENG,DM,27-094,14,12,0,3,4,5,2,12,1,1,100.0,0,0.0,4,46,23,2,1,0,1,0,5,1
Neco Williams,7,wls WAL,LB,23-316,90,56,3,10,22,25,2,56,1,0,0.0,1,100.0,16,129,89,1,2,0,2,2,25,4
Murillo,5,br BRA,CB,22-234,90,67,12,26,37,4,1,67,2,2,100.0,0,0.0,32,159,95,1,0,0,0,0,34,0
Nikola Milenković,31,rs SRB,CB,27-134,90,50,8,23,21,6,5,50,0,0,,0,,14,54,11,0,0,0,0,0,24,1
Ola Aina,34,ng NGA,RB,28-138,90,53,9,17,29,8,2,53,5,1,20.0,3,60.0,22,139,67,3,1,1,3,1,24,2
Matz Sels,26,be BEL,GK,32-363,90,25,19,25,0,0,0,25,0,0,,0,,10,50,34,0,0,0,0,0,12,0
