Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,33-078,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Callum Hudson-Odoi,14,eng ENG,"RW,LW",24-108,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
Anthony Elanga,21,se SWE,"LW,RW",22-302,90,3,2,2,1,0,1,3,33.3,2,0,0,0,0,3,1,0
Morgan Gibbs-White,10,eng ENG,AM,25-027,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,1,0
Elliot Anderson,8,eng ENG,DM,22-109,76,4,4,3,1,0,2,2,100.0,0,4,0,4,1,5,2,0
Ibrahim Sangaré,6,ci CIV,DM,27-083,14,3,1,0,2,1,0,0,,0,0,0,0,0,3,1,0
Nicolás Domínguez,16,ar ARG,DM,26-240,76,6,4,3,3,0,1,5,20.0,4,0,0,0,0,6,2,0
Ryan Yates,22,eng ENG,DM,27-094,14,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Neco Williams,7,wls WAL,LB,23-316,90,3,2,2,0,1,2,3,66.7,1,3,0,3,1,4,2,0
Murillo,5,br BRA,CB,22-234,90,3,2,1,2,0,2,3,66.7,1,3,3,0,0,3,5,0
Nikola Milenković,31,rs SRB,CB,27-134,90,3,2,2,1,0,2,2,100.0,0,2,2,0,0,3,6,0
Ola Aina,34,ng NGA,RB,28-138,90,3,3,3,0,0,2,4,50.0,2,1,0,1,0,3,0,1
Matz Sels,26,be BEL,GK,32-363,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
