Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,21-304,78,18,0,1,15,2,0,18,0,0,,0,,9,45,20,2,0,0,1,1,12,2
Antony,21,br BRA,AM,24-284,12,5,0,1,2,2,1,5,0,0,,0,,4,19,8,0,0,0,0,0,6,0
Alejandro Garnacho,17,ar ARG,AM,20-156,58,26,1,4,10,14,0,26,3,2,66.7,1,33.3,23,151,64,2,5,0,2,1,22,4
Joshua Zirkzee,11,nl NED,"AM,FW",23-196,32,10,1,4,5,1,0,10,1,0,0.0,1,100.0,2,21,7,0,0,0,0,0,5,0
Mason Mount,7,eng ENG,AM,25-329,58,15,1,2,11,2,0,15,1,0,0.0,0,0.0,7,13,2,0,0,0,0,0,7,1
Marcus Rashford,10,eng ENG,AM,27-034,32,22,1,5,9,8,0,22,1,0,0.0,1,100.0,15,69,23,1,0,0,2,0,14,3
Bruno Fernandes,8,pt POR,CM,30-087,90,76,4,18,40,19,0,76,1,0,0.0,1,100.0,51,261,136,3,1,0,1,2,62,2
Manuel Ugarte Ribeiro,25,uy URU,CM,23-237,90,51,4,22,27,3,0,51,2,2,100.0,0,0.0,31,136,46,0,0,0,1,3,31,0
Tyrell Malacia,12,nl NED,WB,25-109,45,25,1,13,6,6,0,25,1,1,100.0,0,0.0,18,109,84,2,2,0,0,1,18,3
Amad Diallo,16,ci CIV,WB,22-146,45,18,0,5,7,6,1,18,3,2,66.7,1,33.3,11,69,46,2,0,1,0,0,9,1
Diogo Dalot,20,pt POR,WB,25-261,90,57,3,14,29,14,1,57,0,0,,0,,31,216,153,4,3,0,2,1,40,1
Noussair Mazraoui,3,ma MAR,CB,27-020,90,84,9,34,43,7,0,84,2,1,50.0,1,50.0,64,260,113,1,2,0,0,0,70,0
Harry Maguire,5,eng ENG,CB,31-274,58,53,2,24,26,3,2,53,0,0,,0,,45,220,66,0,0,0,0,0,45,0
Leny Yoro,15,fr FRA,CB,19-021,32,19,3,12,6,1,0,19,0,0,,0,,11,34,19,0,0,0,0,0,11,0
Matthijs de Ligt,4,nl NED,CB,25-114,90,64,9,32,30,2,1,64,0,0,,0,,40,122,24,0,0,0,2,0,44,0
André Onana,24,cm CMR,GK,28-246,90,47,39,47,0,0,0,47,0,0,,0,,29,122,38,0,0,0,0,0,27,0
