Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Luis Díaz,7,co COL,FW,28-005,64,25,25,0,0,0,0,1,0,0,0,0,0,21,0,1
Darwin Núñez,9,uy URU,FW,25-208,26,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Cody Gakpo,18,nl NED,LW,25-256,86,37,37,0,0,0,0,3,0,0,0,0,0,28,0,2
Federico Chiesa,14,it ITA,LW,27-085,4,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1
Mohamed Salah,11,eg EGY,RW,32-217,90,38,38,0,0,0,0,0,0,0,0,0,0,26,0,6
Dominik Szoboszlai,8,hu HUN,AM,24-085,79,35,33,2,0,0,0,1,1,0,0,0,0,31,0,0
Harvey Elliott,19,eng ENG,AM,21-289,11,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Alexis Mac Allister,10,ar ARG,DM,26-025,79,49,48,1,0,0,0,1,1,0,0,0,0,44,0,0
Curtis Jones,17,eng ENG,DM,23-354,11,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
Ryan Gravenberch,38,nl NED,DM,22-247,90,47,45,2,1,0,0,1,1,0,0,0,0,42,0,1
Kostas Tsimikas,21,gr GRE,LB,28-251,64,43,33,10,0,0,0,7,3,7,3,3,0,37,0,1
Andrew Robertson,26,sct SCO,LB,30-313,26,26,24,2,1,0,0,5,0,1,0,1,0,22,0,0
Virgil van Dijk,4,nl NED,CB,33-194,90,50,43,7,5,0,1,0,0,0,0,0,0,46,0,0
Ibrahima Konaté,5,fr FRA,CB,25-238,90,50,46,4,3,0,0,0,1,0,0,0,0,46,0,0
Trent Alexander-Arnold,66,eng ENG,RB,26-103,90,70,58,12,2,0,1,12,3,7,3,3,0,56,0,3
Alisson,1,br BRA,GK,32-108,90,26,25,1,0,0,0,0,0,0,0,0,0,21,0,0
