Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,27-265,71,22,0,0,10,12,6,22,1,0,0.0,1,100.0,16,75,41,2,1,2,1,0,18,6
Darwin Núñez,9,uy URU,FW,25-062,19,11,1,2,6,3,1,11,0,0,,0,,4,11,1,0,0,0,1,0,8,1
Luis Díaz,7,co COL,LW,27-225,71,37,0,5,13,22,4,37,6,1,16.7,2,33.3,29,233,102,3,3,2,1,0,28,8
Cody Gakpo,18,nl NED,LW,25-110,19,10,0,2,2,7,1,10,1,1,100.0,0,0.0,8,67,37,0,0,0,0,0,8,3
Mohamed Salah,11,eg EGY,RW,32-071,82,46,0,2,12,32,8,46,2,2,100.0,0,0.0,40,208,106,6,2,5,6,3,45,10
Harvey Elliott,19,eng ENG,RW,21-143,8,14,0,1,4,9,1,14,0,0,,0,,10,50,28,1,0,1,0,0,11,3
Dominik Szoboszlai,8,hu HUN,AM,23-305,90,78,1,8,40,31,4,78,0,0,,0,,50,247,156,4,3,2,4,2,61,8
Alexis Mac Allister,10,ar ARG,DM,25-245,90,61,4,10,35,16,4,61,1,0,0.0,1,100.0,41,136,54,0,1,0,3,0,48,4
Ryan Gravenberch,38,nl NED,DM,22-101,89,89,4,16,56,17,0,89,2,1,50.0,1,50.0,60,266,102,1,2,0,2,0,69,2
Wataru Endo,3,jp JPN,DM,31-198,1,1,0,1,0,0,0,1,0,0,,0,,1,6,0,0,0,0,0,0,0,0
Andrew Robertson,26,sct SCO,LB,30-167,90,85,1,16,39,31,3,85,1,1,100.0,0,0.0,52,213,137,3,2,0,1,0,60,5
Virgil van Dijk,4,nl NED,CB,33-048,90,69,8,25,43,1,1,69,0,0,,0,,46,155,26,0,0,0,0,0,48,0
Ibrahima Konaté,5,fr FRA,CB,25-092,90,86,9,34,45,8,2,86,0,0,,0,,70,312,170,1,1,0,1,0,70,0
Trent Alexander-Arnold,66,eng ENG,RB,25-323,71,71,1,15,28,28,4,71,2,2,100.0,0,0.0,40,224,136,3,3,1,2,0,48,7
Conor Bradley,84,nir NIR,RB,21-047,19,23,0,7,11,5,1,23,0,0,,0,,18,81,29,1,0,0,0,0,15,1
Alisson,1,br BRA,GK,31-328,90,38,32,38,0,0,0,38,0,0,,0,,29,104,63,0,0,0,0,0,29,0
