Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-286,75,39,1,1,16,22,9,39,3,2,66.7,1,33.3,23,85,40,0,1,0,2,1,30,6
Rodrigo Muniz,9,br BRA,FW,23-287,15,9,0,1,5,3,2,9,0,0,,0,,5,16,7,0,0,0,3,0,6,0
Alex Iwobi,17,ng NGA,LW,28-288,89,56,2,4,25,28,4,56,2,0,0.0,2,100.0,44,237,139,4,4,1,3,1,42,6
Willian,22,br BRA,"AM,LW",36-190,1,7,0,0,0,7,2,7,0,0,,0,,7,20,11,1,2,1,0,0,7,0
Adama Traoré,11,es ESP,RW,29-021,89,41,0,4,14,25,4,41,3,2,66.7,1,33.3,29,275,158,7,4,1,2,0,31,9
Ryan Sessegnon,30,eng ENG,"LW,RW",24-273,1,2,0,0,0,2,0,2,0,0,,0,,2,21,20,1,1,0,0,0,2,2
Emile Smith Rowe,32,eng ENG,AM,24-202,81,45,0,2,21,22,4,45,2,1,50.0,1,50.0,34,182,138,5,2,1,2,0,35,7
Andreas Pereira,18,br BRA,"AM,RW",29-045,9,8,0,1,2,5,1,8,0,0,,0,,5,23,16,1,0,1,0,0,5,0
Sander Berge,16,no NOR,DM,27-001,90,57,4,16,31,10,2,57,0,0,,0,,37,170,97,0,0,0,0,0,35,0
Saša Lukić,20,rs SRB,DM,28-186,82,62,2,11,26,26,3,62,0,0,,0,,38,175,94,1,1,0,2,1,39,5
Harrison Reed,6,eng ENG,DM,30-019,8,7,0,0,3,4,1,7,0,0,,0,,4,4,0,0,0,0,0,0,4,0
Antonee Robinson,33,us USA,LB,27-191,90,69,2,12,39,18,1,69,2,0,0.0,1,50.0,46,202,134,4,4,0,0,0,45,8
Calvin Bassey,3,ng NGA,CB,25-046,90,63,4,28,32,3,2,63,0,0,,0,,46,290,205,0,0,0,0,0,46,0
Joachim Andersen,5,dk DEN,CB,28-260,90,80,7,43,36,1,0,80,0,0,,0,,50,186,92,1,1,0,1,0,52,0
Timothy Castagne,21,be BEL,RB,29-072,90,63,4,13,40,11,2,63,0,0,,0,,50,204,130,1,0,0,0,1,49,5
Bernd Leno,1,de GER,GK,32-348,90,43,26,43,0,0,0,43,0,0,,0,,27,118,96,0,0,0,0,0,27,0
