Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-097,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matheus Nunes,27,pt POR,LM,26-060,85,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0
İlkay Gündoğan,19,de GER,CM,34-002,5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Bernardo Silva,20,pt POR,"CM,RM",30-077,90,1,0,0,0,1,1,3,33.3,2,0,0,0,2,3,1,0
Phil Foden,47,eng ENG,CM,24-151,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Sávio,26,br BRA,"RM,LM",20-199,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
Mateo Kovačić,8,hr CRO,DM,30-173,90,6,3,0,4,2,6,7,85.7,1,2,0,2,2,8,0,0
Joško Gvardiol,24,hr CRO,LB,22-277,90,1,1,0,0,1,0,0,,0,2,0,2,2,3,6,0
Rúben Dias,3,pt POR,CB,27-165,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
Manuel Akanji,25,ch SUI,CB,29-099,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0
Rico Lewis,82,eng ENG,RB,19-340,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
John Stones,5,eng ENG,"CB,RB",30-151,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ederson,31,br BRA,GK,31-070,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
