Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Christopher Nkunku,18,fr FRA,FW,27-020,90,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
João Félix,14,pt POR,LW,25-024,90,39,38,1,1,1,0,0,0,0,0,0,0,36,0,0
Noni Madueke,11,eng ENG,RW,22-269,71,35,35,0,0,1,0,3,0,0,0,0,0,28,0,0
Jadon Sancho,19,eng ENG,RW,24-254,19,18,18,0,0,0,0,0,0,0,0,0,0,16,0,0
Cole Palmer,20,eng ENG,AM,22-212,78,31,26,5,0,1,0,3,0,3,2,0,0,22,0,1
Kiernan Dewsbury-Hall,22,eng ENG,AM,26-089,12,10,9,1,0,0,0,0,0,1,0,0,0,10,0,0
Moisés Caicedo,25,ec ECU,DM,23-032,90,69,68,1,1,0,1,0,0,0,0,0,0,65,0,0
Enzo Fernández,8,ar ARG,DM,23-322,90,87,82,4,1,3,0,5,0,3,3,0,0,78,1,0
Marc Cucurella,3,es ESP,LB,26-135,78,31,27,4,0,0,0,0,4,0,0,0,0,27,0,0
Renato Veiga,40,pt POR,LB,21-128,12,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-071,90,57,54,3,2,0,0,0,0,0,0,0,0,55,0,0
Axel Disasi,2,fr FRA,CB,26-268,90,63,62,1,1,0,0,0,0,0,0,0,0,59,0,0
Malo Gusto,27,fr FRA,RB,21-199,90,77,71,6,2,0,1,1,4,0,0,0,0,74,0,0
Filip Jørgensen,12,dk DEN,GK,22-232,90,21,20,1,1,0,0,0,0,0,0,0,0,17,0,0
