Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-184,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Eberechi Eze,10,eng ENG,AM,26-183,85,2,1,0,1,1,0,1,0.0,1,2,0,2,0,2,0,0
Daichi Kamada,18,jp JPN,AM,28-146,5,2,1,1,0,1,1,1,100.0,0,0,0,0,1,3,0,0
Ismaila Sarr,7,sn SEN,AM,26-308,89,1,0,0,1,0,0,0,,0,1,0,1,0,1,2,0
Eddie Nketiah,9,eng ENG,AM,25-213,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jefferson Lerma,8,co COL,CM,30-065,90,1,1,0,1,0,0,0,,0,1,0,1,2,3,5,0
Will Hughes,19,eng ENG,CM,29-256,85,2,1,0,1,1,1,2,50.0,1,1,1,0,1,3,0,0
Cheick Doucouré,28,ml MLI,CM,24-356,5,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Tyrick Mitchell,3,eng ENG,WB,25-119,90,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,5,0
Daniel Muñoz,12,co COL,WB,28-217,90,4,3,1,2,1,1,2,50.0,1,2,0,2,0,4,2,0
Chris Richards,26,us USA,CB,24-276,90,2,1,1,0,1,1,1,100.0,0,0,0,0,2,4,4,0
Maxence Lacroix,5,fr FRA,CB,24-267,90,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,7,0
Trevoh Chalobah,27,eng ENG,CB,25-177,90,2,2,0,2,0,2,2,100.0,0,1,0,1,2,4,6,0
Dean Henderson,1,eng ENG,GK,27-292,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
