Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Darwin Núñez,9,uy URU,FW,25-125,90,1,0,0,4,1,0,1,0,1,0,0,0,1,1,4,20.0
Luis Díaz,7,co COL,LW,27-288,62,0,0,0,5,1,1,2,1,1,0,0,0,1,1,2,33.3
Cody Gakpo,18,nl NED,LW,25-173,28,0,0,0,0,2,0,5,1,0,0,0,0,1,0,1,0.0
Mohamed Salah,11,eg EGY,RW,32-134,90,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,
Curtis Jones,17,eng ENG,"AM,DM",23-271,89,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,0.0
Wataru Endo,3,jp JPN,DM,31-261,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Alexis Mac Allister,10,ar ARG,DM,25-308,62,1,0,0,2,1,0,0,0,1,0,0,0,2,0,1,0.0
Dominik Szoboszlai,8,hu HUN,AM,24-002,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Ryan Gravenberch,38,nl NED,DM,22-164,90,0,0,0,1,2,0,0,1,0,0,0,0,2,2,0,100.0
Andrew Robertson,26,sct SCO,LB,30-230,62,0,0,0,0,1,0,3,0,1,0,0,0,2,1,1,50.0
Kostas Tsimikas,21,gr GRE,LB,28-168,28,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,33.3
Virgil van Dijk,4,nl NED,CB,33-111,90,0,0,0,1,1,0,0,1,1,0,0,0,1,5,3,62.5
Ibrahima Konaté,5,fr FRA,CB,25-155,90,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,
Trent Alexander-Arnold,66,eng ENG,RB,26-020,90,0,0,0,0,0,0,7,0,0,0,0,0,4,0,2,0.0
Caoimhín Kelleher,62,ie IRL,GK,25-339,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
