Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Darwin Núñez,9,uy URU,FW,25-125,90,24,0,5,9,10,3,24,3,2,66.7,0,0.0,14,46,13,0,0,1,1,2,15,4
Luis Díaz,7,co COL,LW,27-288,62,27,0,4,10,13,4,27,5,2,40.0,3,60.0,14,123,28,1,0,1,3,3,17,4
Cody Gakpo,18,nl NED,LW,25-173,28,22,0,0,9,13,0,22,1,1,100.0,0,0.0,16,65,31,1,1,0,1,0,20,4
Mohamed Salah,11,eg EGY,RW,32-134,90,42,0,2,12,29,7,42,4,2,50.0,1,25.0,29,159,117,4,2,2,0,2,33,10
Curtis Jones,17,eng ENG,"AM,DM",23-271,89,54,2,6,32,16,3,54,1,0,0.0,0,0.0,32,124,54,0,0,0,1,4,41,3
Wataru Endo,3,jp JPN,DM,31-261,1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Alexis Mac Allister,10,ar ARG,DM,25-308,62,25,1,3,15,7,3,25,0,0,,0,,11,26,9,0,0,0,1,1,13,0
Dominik Szoboszlai,8,hu HUN,AM,24-002,28,15,0,4,3,8,0,15,0,0,,0,,9,53,40,2,1,0,0,0,9,1
Ryan Gravenberch,38,nl NED,DM,22-164,90,61,3,16,30,16,0,61,2,1,50.0,0,0.0,36,156,60,0,3,0,4,1,46,0
Andrew Robertson,26,sct SCO,LB,30-230,62,34,3,18,11,5,0,34,1,0,0.0,0,0.0,13,30,12,0,0,0,0,0,16,1
Kostas Tsimikas,21,gr GRE,LB,28-168,28,28,4,12,10,7,0,28,0,0,,0,,12,37,23,0,0,0,0,0,15,0
Virgil van Dijk,4,nl NED,CB,33-111,90,93,15,45,41,7,3,93,0,0,,0,,48,186,79,0,0,0,0,0,58,0
Ibrahima Konaté,5,fr FRA,CB,25-155,90,71,10,35,32,4,0,71,0,0,,0,,40,122,55,0,0,0,0,0,47,0
Trent Alexander-Arnold,66,eng ENG,RB,26-020,90,66,3,20,24,22,0,66,0,0,,0,,33,95,52,1,0,0,1,0,41,0
Caoimhín Kelleher,62,ie IRL,GK,25-339,90,42,29,42,0,0,0,42,1,1,100.0,0,0.0,32,91,64,0,0,0,0,0,35,0
