Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-171,75,12,12,0,0,0,0,1,0,0,0,0,0,8,0,0
Christopher Nkunku,18,fr FRA,FW,27-024,15,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0
Jadon Sancho,19,eng ENG,LW,24-258,90,56,55,1,0,0,0,1,1,0,0,0,0,48,0,3
Pedro Neto,7,pt POR,RW,24-274,85,30,29,1,0,0,1,2,0,1,0,0,0,24,0,0
Noni Madueke,11,eng ENG,RW,22-273,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
Cole Palmer,20,eng ENG,AM,22-216,89,50,36,14,3,1,0,6,2,6,4,0,0,38,0,3
João Félix,14,pt POR,AM,25-028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,DM,23-326,90,57,50,7,3,0,3,5,1,3,3,0,0,50,0,0
Roméo Lavia,45,be BEL,DM,20-337,45,29,29,0,0,0,0,0,0,0,0,0,0,29,0,0
Malo Gusto,27,fr FRA,RB,21-203,45,37,34,3,0,0,0,0,3,0,0,0,0,34,0,0
Marc Cucurella,3,es ESP,LB,26-139,89,58,48,10,2,0,0,0,8,0,0,0,0,54,0,1
Renato Veiga,40,pt POR,LB,21-132,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Levi Colwill,6,eng ENG,CB,21-286,90,62,57,5,3,0,0,0,0,0,0,0,0,61,0,0
Benoît Badiashile,5,fr FRA,CB,23-257,90,60,58,1,1,0,0,0,0,0,0,0,0,49,1,0
Moisés Caicedo,25,ec ECU,"DM,RB",23-036,90,53,47,6,3,0,1,1,3,0,0,0,0,48,0,0
Robert Sánchez,1,es ESP,GK,27-020,90,44,36,7,3,0,1,0,0,0,0,0,0,24,1,0
