Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-171,75,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0
Christopher Nkunku,18,fr FRA,FW,27-024,15,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jadon Sancho,19,eng ENG,LW,24-258,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Pedro Neto,7,pt POR,RW,24-274,85,2,2,1,1,0,0,1,0.0,1,0,0,0,1,3,0,0
Noni Madueke,11,eng ENG,RW,22-273,5,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Cole Palmer,20,eng ENG,AM,22-216,89,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
João Félix,14,pt POR,AM,25-028,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,DM,23-326,90,2,1,0,2,0,0,1,0.0,1,3,0,3,2,4,1,0
Roméo Lavia,45,be BEL,DM,20-337,45,3,3,1,1,1,0,0,,0,1,0,1,3,6,0,0
Malo Gusto,27,fr FRA,RB,21-203,45,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0
Marc Cucurella,3,es ESP,LB,26-139,89,2,2,2,0,0,0,1,0.0,1,2,0,2,0,2,1,2
Renato Veiga,40,pt POR,LB,21-132,1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Levi Colwill,6,eng ENG,CB,21-286,90,0,0,0,0,0,0,0,,0,3,3,0,1,1,2,0
Benoît Badiashile,5,fr FRA,CB,23-257,90,4,2,2,2,0,2,2,100.0,0,0,0,0,1,5,2,1
Moisés Caicedo,25,ec ECU,"DM,RB",23-036,90,2,2,1,1,0,0,0,,0,0,0,0,2,4,2,0
Robert Sánchez,1,es ESP,GK,27-020,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
