Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-171,75,29,1,4,11,16,10,29,6,0,0.0,5,83.3,20,177,92,5,1,4,2,4,21,9
Christopher Nkunku,18,fr FRA,FW,27-024,15,4,0,0,2,2,0,4,0,0,,0,,1,1,0,0,0,0,0,0,2,1
Jadon Sancho,19,eng ENG,LW,24-258,90,63,0,7,22,34,12,63,4,3,75.0,1,25.0,46,271,161,8,4,4,1,0,55,12
Pedro Neto,7,pt POR,RW,24-274,85,40,2,7,7,27,7,40,5,0,0.0,2,40.0,23,230,98,4,4,2,2,0,25,8
Noni Madueke,11,eng ENG,RW,22-273,5,5,0,0,3,2,2,5,0,0,,0,,2,49,43,1,1,1,0,0,3,1
Cole Palmer,20,eng ENG,AM,22-216,89,60,1,6,23,31,6,58,6,4,66.7,1,16.7,39,269,134,5,2,2,2,1,42,6
João Félix,14,pt POR,AM,25-028,1,1,0,1,1,0,0,1,0,0,,0,,1,7,0,0,0,0,1,0,0,0
Enzo Fernández,8,ar ARG,DM,23-326,90,71,3,15,27,29,3,71,1,1,100.0,0,0.0,38,153,53,1,2,0,1,1,49,2
Roméo Lavia,45,be BEL,DM,20-337,45,35,1,10,22,3,0,35,2,1,50.0,1,50.0,20,60,26,0,0,0,0,0,25,0
Malo Gusto,27,fr FRA,RB,21-203,45,40,0,6,26,8,1,40,0,0,,0,,25,112,28,0,1,0,0,0,33,1
Marc Cucurella,3,es ESP,LB,26-139,89,66,2,24,25,18,2,66,1,0,0.0,1,100.0,34,92,47,1,0,0,3,0,44,3
Renato Veiga,40,pt POR,LB,21-132,1,2,0,0,2,0,0,2,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Levi Colwill,6,eng ENG,CB,21-286,90,69,12,36,32,2,2,69,0,0,,0,,43,173,52,0,0,0,0,1,51,0
Benoît Badiashile,5,fr FRA,CB,23-257,90,67,3,32,33,2,0,67,0,0,,0,,40,110,24,0,0,0,1,0,51,0
Moisés Caicedo,25,ec ECU,"DM,RB",23-036,90,59,2,15,30,14,1,59,2,1,50.0,0,0.0,28,131,39,1,1,0,0,1,36,2
Robert Sánchez,1,es ESP,GK,27-020,90,45,32,43,2,0,0,45,0,0,,0,,29,131,60,0,0,0,0,0,32,0
