Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-263,89,16,15,1,0,0,0,1,0,0,0,0,0,8,0,0
André,7,br BRA,"CM,FW",23-102,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Matheus Cunha,10,br BRA,"FW,AM",25-152,90,31,26,4,1,0,0,4,1,2,1,1,0,20,1,3
João Gomes,8,br BRA,"CM,AM",23-257,89,32,28,4,1,0,0,2,1,0,0,0,0,27,0,1
Gonçalo Guedes,29,pt POR,"CM,FW",27-332,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
Mario Lemina,5,ga GAB,CM,31-055,45,19,19,0,0,0,0,0,0,0,0,0,0,17,0,0
Pablo Sarabia,21,es ESP,RM,32-168,45,25,19,6,2,0,0,6,0,4,4,0,0,16,0,1
Tommy Doyle,20,eng ENG,CM,23-009,90,59,54,5,4,0,1,0,1,0,0,0,0,54,0,1
Rayan Aït-Nouri,3,dz ALG,"LB,WB",23-142,90,57,50,7,1,0,0,2,6,0,0,0,0,51,0,0
Nélson Semedo,22,pt POR,"RB,WB",30-345,90,33,28,5,0,0,0,0,5,0,0,0,0,26,0,1
Toti Gomes,24,pt POR,CB,25-284,45,38,37,1,1,0,0,0,0,0,0,0,0,30,0,0
Carlos Forbs,26,pt POR,LM,20-221,44,17,17,0,0,0,0,3,0,0,0,0,0,11,0,2
Rodrigo Gomes,19,pt POR,LM,21-111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Dawson,15,eng ENG,CB,34-173,90,69,67,2,2,0,0,0,0,0,0,0,0,64,0,0
Santiago Bueno,4,uy URU,CB,25-352,90,52,50,2,1,0,0,0,1,0,0,0,0,44,0,2
José Sá,1,pt POR,GK,31-283,90,29,19,10,1,0,0,0,0,0,0,0,0,18,0,1
