Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-050,90,17,0,0,4,13,7,17,0,0,,0,,10,17,3,0,0,0,2,1,13,5
Son Heung-min,7,kr KOR,LW,32-118,55,37,0,0,13,24,0,37,9,2,22.2,5,55.6,25,208,100,6,1,0,0,0,30,13
Richarlison,9,br BRA,LW,27-177,26,13,0,3,3,7,2,13,3,0,0.0,2,66.7,9,78,43,3,2,1,0,0,11,2
James Maddison,10,eng ENG,RM,27-346,9,6,1,1,2,3,0,6,0,0,,0,,2,1,0,0,0,0,0,0,5,0
Brennan Johnson,22,wls WAL,RW,23-164,90,36,0,3,5,28,6,36,3,1,33.3,2,66.7,14,80,38,1,1,0,1,0,22,7
Pape Matar Sarr,29,sn SEN,LM,22-050,90,76,3,7,42,28,0,76,1,0,0.0,1,100.0,51,349,173,4,3,0,0,1,55,3
Rodrigo Bentancur,30,uy URU,CM,27-131,55,48,2,6,28,16,0,48,0,0,,0,,19,90,45,0,3,0,0,0,25,0
Yves Bissouma,8,ml MLI,CM,28-065,35,29,2,5,23,1,0,29,0,0,,0,,10,66,40,1,0,0,2,0,17,0
Dejan Kulusevski,21,se SWE,"RM,LW",24-192,90,36,1,4,6,27,3,36,3,1,33.3,2,66.7,14,176,99,3,1,0,2,3,21,4
Destiny Udogie,13,it ITA,LB,21-341,81,42,2,8,19,15,2,42,0,0,,0,,19,132,79,2,0,1,1,2,30,4
Archie Gray,14,eng ENG,LB,18-236,9,6,0,3,2,1,0,6,0,0,,0,,3,2,0,0,0,0,0,0,4,0
Radu Drăgușin,6,ro ROU,CB,22-274,90,65,6,26,36,3,0,65,0,0,,0,,38,260,157,1,1,0,2,0,48,0
Cristian Romero,17,ar ARG,CB,26-190,60,44,2,7,33,5,0,44,1,1,100.0,0,0.0,28,139,86,0,2,0,0,0,29,0
Ben Davies,33,wls WAL,CB,31-193,30,18,3,13,5,0,0,18,0,0,,0,,4,43,25,0,0,0,0,0,11,0
Pedro Porro,23,es ESP,RB,25-051,90,67,5,16,19,32,2,67,0,0,,0,,24,119,68,2,0,0,2,0,34,6
Guglielmo Vicario,1,it ITA,GK,28-027,90,20,16,20,0,0,0,20,0,0,,0,,11,66,15,0,0,0,0,0,7,0
