Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-155,86,24,21,3,0,0,0,0,0,0,0,0,0,18,0,0
Callum Wilson,9,eng ENG,FW,32-362,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Gordon,10,eng ENG,LW,23-365,90,51,45,6,0,0,1,6,1,5,4,0,0,38,0,1
Jacob Murphy,23,eng ENG,RW,29-365,69,42,40,2,0,0,0,3,2,0,0,0,0,23,0,5
Harvey Barnes,11,eng ENG,RW,27-076,21,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Joe Willock,28,eng ENG,LM,25-187,69,26,26,0,0,0,0,1,0,0,0,0,0,24,0,0
Sandro Tonali,8,it ITA,CM,24-291,21,10,9,1,0,0,0,0,0,0,0,0,0,7,0,0
Bruno Guimarães,39,br BRA,"CM,LM",27-099,90,39,34,4,4,0,0,0,0,0,0,0,0,28,1,3
Lewis Miley,67,eng ENG,RM,18-298,90,47,47,0,0,0,0,0,0,0,0,0,0,38,0,1
Lewis Hall,20,eng ENG,LB,20-168,90,76,58,18,4,0,0,8,12,2,2,0,0,63,0,2
Dan Burn,33,eng ENG,CB,32-290,90,71,70,1,1,0,0,0,0,0,0,0,0,62,0,1
Fabian Schär,5,ch SUI,CB,33-065,90,48,47,1,1,0,1,0,0,0,0,0,0,40,0,0
Valentino Livramento,21,eng ENG,RB,22-103,90,42,35,7,0,0,0,0,7,0,0,0,0,38,0,1
Nick Pope,22,eng ENG,GK,32-310,90,33,23,10,1,0,0,0,0,0,0,0,0,27,0,0
