Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Alexander Isak,14,se SWE,FW,25-155,86,2,2,1,0,1,0,1,0.0,1,1,1,0,0,2,0,0
Callum Wilson,9,eng ENG,FW,32-362,4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Anthony Gordon,10,eng ENG,LW,23-365,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Jacob Murphy,23,eng ENG,RW,29-365,69,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,1
Harvey Barnes,11,eng ENG,RW,27-076,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Joe Willock,28,eng ENG,LM,25-187,69,1,0,1,0,0,1,1,100.0,0,2,2,0,1,2,1,0
Sandro Tonali,8,it ITA,CM,24-291,21,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Bruno Guimarães,39,br BRA,"CM,LM",27-099,90,0,0,0,0,0,0,1,0.0,1,2,0,2,3,3,4,0
Lewis Miley,67,eng ENG,RM,18-298,90,2,1,2,0,0,2,2,100.0,0,2,1,1,2,4,1,1
Lewis Hall,20,eng ENG,LB,20-168,90,6,5,3,3,0,6,8,75.0,2,1,1,0,2,8,3,0
Dan Burn,33,eng ENG,CB,32-290,90,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,8,1
Fabian Schär,5,ch SUI,CB,33-065,90,2,1,2,0,0,2,2,100.0,0,3,2,1,3,5,5,0
Valentino Livramento,21,eng ENG,RB,22-103,90,3,2,3,0,0,1,1,100.0,0,0,0,0,0,3,8,0
Nick Pope,22,eng ENG,GK,32-310,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
