Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-188,74,28,28,0,0,1,0,1,0,0,0,0,0,19,0,1
Rodrigo Muniz,9,br BRA,FW,23-189,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Reiss Nelson,19,eng ENG,LW,24-335,81,45,45,0,0,0,0,1,0,0,0,0,0,40,0,0
Harry Wilson,8,wls WAL,"RW,LW",27-232,9,6,4,2,1,0,0,0,0,1,0,0,0,4,0,0
Alex Iwobi,17,ng NGA,RW,28-190,88,57,56,0,0,3,1,4,0,0,0,0,0,42,1,1
Adama Traoré,11,es ESP,LW,28-289,2,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
Emile Smith Rowe,32,eng ENG,AM,24-104,88,48,47,0,0,0,0,0,0,0,0,0,0,42,1,3
Harrison Reed,6,eng ENG,AM,29-287,2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Sander Berge,16,no NOR,DM,26-269,90,60,57,3,3,1,0,0,0,0,0,0,0,53,0,0
Andreas Pereira,18,br BRA,DM,28-313,82,53,44,8,0,0,1,10,0,7,3,4,0,39,1,0
Tom Cairney,10,sct SCO,DM,33-294,8,20,20,0,0,0,0,0,0,0,0,0,0,19,0,0
Antonee Robinson,33,us USA,LB,27-093,90,83,69,13,0,0,0,1,13,0,0,0,0,64,1,2
Calvin Bassey,3,ng NGA,CB,24-314,90,65,64,1,0,0,0,0,0,0,0,0,0,55,0,1
Joachim Andersen,5,dk DEN,CB,28-162,90,89,83,6,5,0,4,0,1,0,0,0,0,78,0,0
Kenny Tete,2,nl NED,RB,29-031,90,69,63,6,0,0,1,2,6,0,0,0,0,57,0,1
Bernd Leno,1,de GER,GK,32-250,90,39,33,6,1,0,0,0,0,0,0,0,0,36,0,0
