Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,27-299,90,30,1,2,14,15,1,30,2,1,50.0,1,50.0,11,126,14,1,2,0,1,1,20,4
Luis Díaz,7,co COL,LW,27-259,72,37,1,4,12,21,7,37,1,0,0.0,1,100.0,22,157,80,4,2,4,4,1,27,11
Cody Gakpo,18,nl NED,LW,25-144,18,10,0,0,3,7,2,10,1,1,100.0,0,0.0,8,33,12,0,0,0,0,0,11,3
Mohamed Salah,11,eg EGY,RW,32-105,90,38,2,6,11,22,11,37,3,2,66.7,1,33.3,16,117,36,2,0,4,1,3,29,11
Dominik Szoboszlai,8,hu HUN,AM,23-339,72,35,1,6,22,7,1,35,1,0,0.0,1,100.0,14,70,29,1,0,0,0,0,29,2
Curtis Jones,17,eng ENG,AM,23-242,18,14,0,3,6,5,1,14,0,0,,0,,7,30,8,0,0,0,2,0,10,1
Alexis Mac Allister,10,ar ARG,DM,25-279,90,57,2,11,36,11,3,57,1,0,0.0,1,100.0,23,75,31,3,2,1,0,1,38,4
Ryan Gravenberch,38,nl NED,DM,22-135,90,70,0,13,40,18,1,70,1,0,0.0,0,0.0,36,186,89,3,2,0,0,0,53,0
Andrew Robertson,26,sct SCO,LB,30-201,88,85,1,16,39,30,4,85,0,0,,0,,40,204,131,2,3,0,1,0,58,4
Joe Gomez,2,eng ENG,LB,27-128,2,6,1,2,3,1,0,6,0,0,,0,,2,10,0,0,0,0,0,0,3,0
Virgil van Dijk,4,nl NED,CB,33-082,90,93,14,49,42,2,0,93,0,0,,0,,48,266,168,0,1,0,0,0,65,0
Ibrahima Konaté,5,fr FRA,CB,25-126,90,74,8,34,37,3,2,74,0,0,,0,,39,206,100,0,0,0,0,0,60,0
Trent Alexander-Arnold,66,eng ENG,RB,25-357,90,73,4,23,30,20,2,73,2,0,0.0,2,100.0,28,168,115,4,4,1,0,1,46,2
Alisson,1,br BRA,GK,31-362,90,33,22,33,0,0,0,33,0,0,,0,,23,105,74,0,0,0,0,0,21,0
