Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Michail Antonio,9,jm JAM,FW,34-205,60,14,1,1,9,5,1,14,6,2,33.3,2,33.3,7,75,49,1,1,0,1,0,10,1
Crysencio Summerville,7,nl NED,"AM,LM",22-355,30,10,0,0,1,9,2,10,1,0,0.0,1,100.0,4,24,0,0,0,0,2,1,7,4
Mohammed Kudus,14,gh GHA,"LM,AM,RM",24-078,85,47,0,3,26,20,4,47,12,5,41.7,7,58.3,29,194,72,2,3,0,1,3,39,8
Lucas Paquetá,10,br BRA,CM,27-053,60,26,3,10,12,4,0,26,0,0,,0,,11,22,3,0,0,0,1,3,18,1
Edson Álvarez,19,mx MEX,CM,26-361,30,19,0,3,11,5,1,19,4,1,25.0,2,50.0,12,35,18,0,0,0,0,0,15,0
Tomáš Souček,28,cz CZE,CM,29-235,60,29,6,12,11,6,1,29,0,0,,0,,12,26,4,0,0,0,0,0,18,1
Carlos Soler,4,es ESP,CM,27-291,30,13,0,2,8,3,1,13,0,0,,0,,7,27,10,1,0,1,0,1,13,0
Jarrod Bowen,20,eng ENG,"RM,FW",27-304,90,47,0,9,15,24,4,47,5,2,40.0,3,60.0,26,176,117,5,2,2,3,2,27,3
Guido Rodríguez,24,ar ARG,DM,30-190,70,44,5,20,23,2,0,44,0,0,,0,,15,45,15,0,0,0,0,0,20,0
Konstantinos Mavropanos,15,gr GRE,CB,26-313,20,14,1,4,8,2,0,14,0,0,,0,,5,20,1,0,0,0,0,0,9,0
Emerson Palmieri,33,it ITA,"LB,WB",30-077,90,59,3,21,19,20,3,59,0,0,,0,,16,79,52,1,0,0,1,0,22,6
Max Kilman,26,eng ENG,CB,27-149,90,43,10,21,19,3,0,43,1,1,100.0,0,0.0,18,31,10,0,0,0,3,0,24,0
Jean-Clair Todibo,25,fr FRA,CB,24-294,90,49,12,31,17,1,1,49,0,0,,0,,29,126,64,1,0,0,0,0,31,0
Aaron Wan-Bissaka,29,eng ENG,"RB,WB",26-328,90,70,6,27,29,19,2,70,4,4,100.0,0,0.0,33,269,193,5,5,0,1,0,44,5
Alphonse Areola,23,fr FRA,GK,31-235,90,46,33,45,1,0,0,46,0,0,,0,,23,101,49,0,0,0,0,0,18,0
