Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,28-309,90,22,1,2,11,9,3,22,1,0,0.0,1,100.0,8,51,35,3,2,1,1,2,15,3
Jacob Ramsey,41,eng ENG,"LW,LM",23-159,80,36,0,17,13,7,1,36,5,3,60.0,2,40.0,24,164,65,1,2,0,0,0,22,5
Jaden Philogene Bidace,19,eng ENG,LM,22-269,10,5,0,0,1,4,1,5,0,0,,0,,5,64,33,1,1,1,0,0,5,1
John McGinn,7,sct SCO,"RW,RM",30-016,79,38,3,10,22,6,1,38,4,1,25.0,2,50.0,19,128,33,0,1,0,0,2,21,3
Leon Bailey,31,jm JAM,RM,27-086,11,8,0,1,1,6,2,8,0,0,,0,,6,76,45,2,1,1,0,0,8,2
Morgan Rogers,27,eng ENG,AM,22-100,68,24,0,3,16,5,1,24,3,2,66.7,1,33.3,16,116,68,2,1,0,4,0,18,3
Jáder Durán,9,co COL,FW,20-326,22,7,0,1,5,1,0,7,0,0,,0,,2,1,0,0,0,0,1,1,3,0
Youri Tielemans,8,be BEL,"DM,CM",27-180,80,47,3,19,21,9,0,47,2,1,50.0,1,50.0,33,115,76,1,0,0,1,0,34,0
Boubacar Kamara,44,fr FRA,CM,24-346,10,14,0,1,10,3,0,14,0,0,,0,,9,30,8,0,0,0,1,0,11,0
Amadou Onana,24,be BEL,"DM,CM",23-079,90,51,10,22,22,9,3,51,2,1,50.0,1,50.0,25,161,83,1,2,0,1,0,30,1
Lucas Digne,12,fr FRA,LB,31-106,90,72,5,42,12,18,1,72,2,0,0.0,2,100.0,39,160,87,1,1,0,1,1,42,3
Pau Torres,14,es ESP,CB,27-292,90,55,16,33,21,1,0,55,4,4,100.0,0,0.0,32,235,138,1,0,0,0,1,38,0
Ezri Konsa,4,eng ENG,"CB,RB",27-011,90,50,8,27,20,3,1,50,2,2,100.0,0,0.0,22,155,42,0,0,0,0,0,33,1
Matty Cash,2,pl POL,RB,27-088,59,33,2,15,16,3,0,33,0,0,,0,,15,54,25,0,0,0,1,0,22,1
Diego Carlos,3,br BRA,CB,31-233,31,19,1,11,5,3,1,19,0,0,,0,,14,66,13,0,0,0,0,0,13,0
Emiliano Martínez,23,ar ARG,GK,32-062,90,44,39,44,0,0,0,44,0,0,,0,,31,223,140,0,0,0,0,0,23,0
