Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-204,77,26,0,0,12,15,6,26,3,2,66.7,1,33.3,14,113,49,2,1,0,3,0,18,6
Callum Wilson,9,eng ENG,FW,33-045,13,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Harvey Barnes,11,eng ENG,"LW,RW",27-125,90,34,3,3,12,21,7,34,6,2,33.3,3,50.0,19,236,156,6,5,5,0,1,25,9
Jacob Murphy,23,eng ENG,RW,30-048,77,51,4,8,14,30,3,51,6,5,83.3,1,16.7,30,269,141,3,1,0,0,2,35,12
Anthony Gordon,10,eng ENG,LW,24-048,13,9,0,0,3,6,0,9,0,0,,0,,2,4,0,0,0,0,0,0,6,1
Joelinton,7,br BRA,LM,28-242,84,36,0,0,23,14,2,36,1,0,0.0,1,100.0,15,58,26,0,1,0,2,0,26,2
Sean Longstaff,36,eng ENG,RM,27-165,6,8,0,1,4,3,0,8,0,0,,0,,3,11,2,0,0,0,0,0,5,0
Sandro Tonali,8,it ITA,CM,24-340,90,63,4,5,36,22,3,63,1,0,0.0,1,100.0,27,182,86,1,1,0,0,0,40,4
Bruno Guimarães,39,br BRA,RM,27-148,84,55,0,3,25,27,5,55,1,1,100.0,0,0.0,24,105,51,1,0,1,1,2,41,3
Lewis Miley,67,eng ENG,LM,18-347,6,5,0,1,1,3,0,5,0,0,,0,,3,7,0,0,0,0,0,1,3,0
Valentino Livramento,21,eng ENG,LB,22-152,90,53,2,9,34,10,2,53,3,1,33.3,2,66.7,21,174,114,4,3,1,1,2,26,2
Dan Burn,33,eng ENG,CB,32-339,90,59,2,21,31,8,4,59,0,0,,0,,23,109,7,0,1,0,1,0,31,0
Fabian Schär,5,ch SUI,CB,33-114,90,66,4,28,33,5,3,66,0,0,,0,,36,168,63,1,0,1,2,1,45,1
Kieran Trippier,2,eng ENG,RB,34-206,77,69,1,12,31,28,1,69,2,0,0.0,2,100.0,28,152,82,2,3,0,0,0,40,2
Emil Krafth,17,se SWE,RB,30-254,13,18,0,4,13,2,0,18,0,0,,0,,8,73,56,2,1,0,0,0,13,0
Nick Pope,22,eng ENG,GK,32-359,90,23,17,22,1,0,0,23,0,0,,0,,14,87,65,0,0,0,0,0,10,0
