Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-204,77,20,18,2,0,0,1,2,0,0,0,0,0,14,0,1
Callum Wilson,9,eng ENG,FW,33-045,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Barnes,11,eng ENG,"LW,RW",27-125,90,22,22,0,0,0,0,2,0,0,0,0,0,18,0,1
Jacob Murphy,23,eng ENG,RW,30-048,77,44,40,3,2,0,0,7,1,0,0,0,0,28,1,5
Anthony Gordon,10,eng ENG,LW,24-048,13,7,6,1,0,0,0,0,1,0,0,0,0,6,0,1
Joelinton,7,br BRA,LM,28-242,84,28,28,0,0,0,0,0,0,0,0,0,0,22,0,2
Sean Longstaff,36,eng ENG,RM,27-165,6,8,7,1,1,0,0,0,0,0,0,0,0,7,0,0
Sandro Tonali,8,it ITA,CM,24-340,90,48,46,1,1,0,0,1,0,0,0,0,0,42,1,0
Bruno Guimarães,39,br BRA,RM,27-148,84,45,45,0,0,0,1,2,0,0,0,0,0,35,0,0
Lewis Miley,67,eng ENG,LM,18-347,6,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
Valentino Livramento,21,eng ENG,LB,22-152,90,42,36,6,0,0,0,2,6,0,0,0,0,31,0,0
Dan Burn,33,eng ENG,CB,32-339,90,46,46,0,0,0,1,0,0,0,0,0,0,36,0,1
Fabian Schär,5,ch SUI,CB,33-114,90,53,52,1,1,0,1,0,0,0,0,0,0,44,0,0
Kieran Trippier,2,eng ENG,RB,34-206,77,63,47,16,3,0,0,8,6,7,1,0,4,51,0,1
Emil Krafth,17,se SWE,RB,30-254,13,16,14,2,1,0,0,0,1,0,0,0,0,15,0,0
Nick Pope,22,eng ENG,GK,32-359,90,21,17,4,1,0,0,0,0,0,0,0,0,15,0,0
