Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-125,90,10,9,1,0,0,0,0,0,0,0,0,0,8,0,0
Sávio,26,br BRA,"LW,RW",20-227,73,27,26,1,0,0,0,3,0,0,0,0,0,19,0,0
Kevin De Bruyne,17,be BEL,CM,33-148,17,28,24,3,1,1,1,6,0,2,0,2,0,18,1,3
Phil Foden,47,eng ENG,"RW,LW,CM",24-179,90,30,24,6,1,0,0,3,0,2,2,0,0,23,0,1
Bernardo Silva,20,pt POR,"RM,LM",30-105,90,81,79,2,0,0,1,10,0,2,0,0,0,71,0,3
İlkay Gündoğan,19,de GER,"CM,DM",34-030,90,88,82,6,3,1,0,3,0,3,2,0,0,82,0,0
Rico Lewis,82,eng ENG,"RM,LM",20-002,73,46,43,3,3,0,0,1,0,0,0,0,0,44,0,0
Jack Grealish,10,eng ENG,LM,29-074,17,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Joško Gvardiol,24,hr CRO,LB,22-305,90,64,55,8,1,0,0,4,7,0,0,0,0,56,1,0
Manuel Akanji,25,ch SUI,CB,29-127,90,67,66,1,1,0,1,0,0,0,0,0,0,65,0,1
John Stones,5,eng ENG,CB,30-179,45,31,30,1,1,0,1,0,0,0,0,0,0,28,0,0
Nathan Aké,6,nl NED,CB,29-279,45,35,35,0,0,0,0,0,0,0,0,0,0,32,0,1
Kyle Walker,2,eng ENG,RB,34-179,90,81,71,10,1,1,0,3,9,0,0,0,0,73,0,0
Ederson,31,br BRA,GK,31-098,90,21,19,2,0,0,0,0,0,0,0,0,0,19,0,0
