Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-125,90,23,2,2,4,17,9,23,1,1,100.0,0,0.0,15,32,11,0,1,0,2,0,17,4
Sávio,26,br BRA,"LW,RW",20-227,73,33,0,0,8,26,4,33,4,2,50.0,1,25.0,28,297,171,6,2,3,2,2,30,8
Kevin De Bruyne,17,be BEL,CM,33-148,17,32,0,0,10,22,1,32,1,1,100.0,0,0.0,25,132,68,1,1,1,1,1,26,8
Phil Foden,47,eng ENG,"RW,LW,CM",24-179,90,42,0,3,17,22,3,42,1,1,100.0,0,0.0,18,86,50,2,1,1,4,1,25,4
Bernardo Silva,20,pt POR,"RM,LM",30-105,90,88,2,12,36,41,5,88,2,1,50.0,1,50.0,70,425,261,8,9,1,1,1,75,13
İlkay Gündoğan,19,de GER,"CM,DM",34-030,90,97,0,10,59,31,1,97,2,1,50.0,1,50.0,67,385,197,1,4,0,1,0,74,4
Rico Lewis,82,eng ENG,"RM,LM",20-002,73,54,0,8,29,17,1,54,1,1,100.0,0,0.0,35,172,62,1,2,1,1,1,43,2
Jack Grealish,10,eng ENG,LM,29-074,17,11,0,0,5,6,2,11,1,1,100.0,0,0.0,9,78,37,2,0,2,0,1,10,4
Joško Gvardiol,24,hr CRO,LB,22-305,90,73,1,11,19,44,8,73,1,0,0.0,1,100.0,48,304,171,5,7,1,0,0,51,18
Manuel Akanji,25,ch SUI,CB,29-127,90,76,3,14,49,13,2,76,0,0,,0,,57,310,218,3,3,0,0,1,63,1
John Stones,5,eng ENG,CB,30-179,45,37,2,19,15,4,0,37,0,0,,0,,26,149,40,0,0,0,1,0,25,0
Nathan Aké,6,nl NED,CB,29-279,45,38,1,8,23,7,1,38,0,0,,0,,24,99,54,1,0,0,0,0,27,0
Kyle Walker,2,eng ENG,RB,34-179,90,88,4,15,48,25,1,88,1,0,0.0,1,100.0,44,219,108,2,0,0,0,0,60,5
Ederson,31,br BRA,GK,31-098,90,24,17,24,0,0,0,24,0,0,,0,,15,34,14,0,0,0,0,0,17,0
